date,state_id,state_label,state_prob_0,state_prob_1,state_prob_2,state_prob_3
2015-04-16,0,state_0,0.999984939401982,9.190744401651611e-148,0.0,1.5060598017754463e-05
2015-04-17,0,state_0,0.999983251638001,5.334165776264687e-148,0.0,1.6748361999856445e-05
2015-04-20,0,state_0,0.9999817034640632,1.991243824643257e-148,0.0,1.829653593683837e-05
2015-04-21,0,state_0,0.9999776765978061,3.2076680334893326e-148,0.0,2.2323402193551927e-05
2015-04-22,0,state_0,0.9999742752030186,8.020170532336783e-149,0.0,2.5724796980607726e-05
2015-04-23,0,state_0,0.9999810040302084,1.0480809970095366e-148,0.0,1.899596979243517e-05
2015-04-24,0,state_0,0.9999772433102031,2.8465141347135606e-148,0.0,2.275668979837429e-05
2015-04-27,0,state_0,0.9999605053499215,1.2386558450922159e-147,0.0,3.9494650079263896e-05
2015-04-28,0,state_0,0.9999580493925652,4.1655357028582685e-148,0.0,4.195060743538192e-05
2015-04-29,0,state_0,0.9999353702238698,1.0353991598508835e-147,0.0,6.462977612984176e-05
2015-04-30,0,state_0,0.999894770439316,3.2544681633256873e-147,0.0,0.00010522956068351373
2015-05-01,0,state_0,0.9998941721910386,2.0960945581459792e-146,0.0,0.00010582780896070544
2015-05-04,0,state_0,0.9998342390478079,2.8344324355806528e-145,0.0,0.00016576095219298387
2015-05-05,0,state_0,0.9996262159875375,5.5353069119107385e-145,0.0,0.000373784012462539
2015-05-06,0,state_0,0.9995360077167601,8.953781831924402e-144,0.0,0.00046399228323939964
2015-05-07,0,state_0,0.9997488136768824,6.0586279260975875e-143,0.0,0.00025118632311633727
2015-05-08,0,state_0,0.9994892174545001,3.2506667304250886e-142,0.0,0.0005107825455004171
2015-05-11,0,state_0,0.998916510263682,2.927672444036807e-142,0.0,0.0010834897363162911
2015-05-12,0,state_0,0.9993331891910486,1.9903383567774247e-142,0.0,0.0006668108089519692
2015-05-13,0,state_0,0.9994566996153659,1.6924920969954793e-142,0.0,0.0005433003846327703
2015-05-14,0,state_0,0.9998232177501917,1.5651785171139829e-143,0.0,0.00017678224980826048
2015-05-15,0,state_0,0.999919361389618,1.1372302939272434e-143,0.0,8.063861038331472e-05
2015-05-18,0,state_0,0.9999354469669143,6.60838950373085e-145,0.0,6.455303308507774e-05
2015-05-19,0,state_0,0.9999310484114688,1.6759033265898096e-144,0.0,6.895158853071721e-05
2015-05-20,0,state_0,0.9999532446735317,7.705846090510055e-145,0.0,4.675532646910366e-05
2015-05-21,0,state_0,0.9999610986791274,9.718832342055764e-145,0.0,3.890132087270905e-05
2015-05-22,0,state_0,0.9999593785202161,3.417727345952934e-145,0.0,4.06214797831038e-05
2015-05-26,0,state_0,0.9999701696064068,4.737764818725194e-146,0.0,2.9830393593050967e-05
2015-05-27,0,state_0,0.9999752687560968,6.389269100257069e-147,0.0,2.473124390182075e-05
2015-05-28,0,state_0,0.9999821522262787,3.8313341277667554e-148,0.0,1.7847773721913938e-05
2015-05-29,0,state_0,0.9999886614806983,2.3707304259242954e-149,0.0,1.1338519302850612e-05
2015-06-01,0,state_0,0.9999914631690091,1.3289158864899472e-150,0.0,8.536830990590935e-06
2015-06-02,0,state_0,0.9999909377391136,1.7844080888030646e-151,0.0,9.062260884782231e-06
2015-06-03,0,state_0,0.9999906644835854,6.957438971912741e-151,0.0,9.335516415656212e-06
2015-06-04,0,state_0,0.9999914181321335,1.1898073085296009e-150,0.0,8.581867866642207e-06
2015-06-05,0,state_0,0.999984958426623,6.882884123689117e-151,0.0,1.5041573376670208e-05
2015-06-08,0,state_0,0.9999792385628117,8.00544518581399e-150,0.0,2.0761437187559463e-05
2015-06-09,0,state_0,0.9999692886491172,9.179443947393992e-150,0.0,3.071135088259502e-05
2015-06-10,0,state_0,0.9999357865873204,3.0094428245375434e-149,0.0,6.421341267916481e-05
2015-06-11,0,state_0,0.9999269043722376,3.5521251244385576e-147,0.0,7.309562776224891e-05
2015-06-12,0,state_0,0.9995847279796092,3.028507024050852e-146,0.0,0.0004152720203899401
2015-06-15,0,state_0,0.9993899343905294,1.4173975930891572e-145,0.0,0.0006100656094691063
2015-06-16,0,state_0,0.9995713630108919,1.105122679232272e-145,0.0,0.0004286369891085748
2015-06-17,0,state_0,0.9993794761575377,1.0693873104088648e-145,0.0,0.0006205238424606785
2015-06-18,0,state_0,0.9994278411692638,5.675618277746796e-146,0.0,0.0005721588307352925
2015-06-19,0,state_0,0.9996237361571014,1.635062257499214e-145,0.0,0.0003762638428983946
2015-06-22,0,state_0,0.9988098554071716,5.817268353886753e-146,0.0,0.0011901445928286136
2015-06-23,0,state_0,0.9989969575627465,2.534653877610764e-146,0.0,0.0010030424372539572
2015-06-24,0,state_0,0.9991725740241084,1.913277712013874e-146,0.0,0.0008274259758915963
2015-06-25,0,state_0,0.9989441722510746,4.3634649933539667e-147,0.0,0.0010558277489245461
2015-06-26,0,state_0,0.998862945212581,1.5543292794111086e-148,0.0,0.0011370547874199049
2015-06-29,0,state_0,0.9994049857487542,5.978393314971962e-149,0.0,0.0005950142512452273
2015-06-30,0,state_0,0.9996166136844696,7.710710616751644e-150,0.0,0.0003833863155310087
2015-07-01,0,state_0,0.999646883085456,6.416154674677489e-150,0.0,0.00035311691454568083
2015-07-02,0,state_0,0.9997289835711711,5.719707042000078e-150,0.0,0.000271016428829028
2015-07-03,0,state_0,0.9997619359634728,2.7665050314803247e-150,0.0,0.00023806403652605656
2015-07-06,0,state_0,0.9999236679579797,2.002884709202021e-150,0.0,7.63320420210727e-05
2015-07-07,0,state_0,0.9999581021080004,2.5542664578059237e-151,0.0,4.189789200089931e-05
2015-07-08,0,state_0,0.999991950229545,7.033366400269637e-153,0.0,8.049770455295342e-06
2015-07-09,0,state_0,0.9999926308441357,1.655497172051655e-153,0.0,7.3691558627053395e-06
2015-07-10,0,state_0,0.999989633021861,5.3465596677427114e-154,0.0,1.0366978138297594e-05
2015-07-13,0,state_0,0.9999952959584499,4.7329152364899346e-154,0.0,4.7040415505558115e-06
2015-07-14,0,state_0,0.9999964328742401,5.337128830851348e-154,0.0,3.56712575863092e-06
2015-07-15,0,state_0,0.999997607131767,4.281961175017519e-154,0.0,2.3928682320640267e-06
2015-07-16,0,state_0,0.9999965241854386,7.774571136353137e-154,0.0,3.4758145622537053e-06
2015-07-17,0,state_0,0.9999974835752717,7.446419803217472e-154,0.0,2.5164247269503873e-06
2015-07-20,0,state_0,0.9999982082210147,1.3016599736651218e-154,0.0,1.7917789850051369e-06
2015-07-21,0,state_0,0.9999981639080796,1.9310848876101203e-155,0.0,1.8360919208798603e-06
2015-07-22,0,state_0,0.9999980826117479,5.897892565285958e-156,0.0,1.917388252080944e-06
2015-07-23,0,state_0,0.9999975323044944,1.012484442238642e-155,0.0,2.4676955040189946e-06
2015-07-24,0,state_0,0.9999975828039187,3.4077494641347127e-156,0.0,2.4171960819817836e-06
2015-07-27,0,state_0,0.9999979358975524,5.926700810658039e-156,0.0,2.0641024480636645e-06
2015-07-28,0,state_0,0.99999737078458,1.9228012850585158e-156,0.0,2.6292154196147675e-06
2015-07-29,0,state_0,0.9999975131658991,3.2292665665064943e-156,0.0,2.4868341026394606e-06
2015-07-30,0,state_0,0.9999975477342472,1.0931857741238642e-155,0.0,2.4522657524792916e-06
2015-07-31,0,state_0,0.9999957552048778,2.6005651988830306e-154,0.0,4.24479512179009e-06
2015-08-01,0,state_0,0.9999916580656698,7.048593605004089e-154,0.0,8.341934328945286e-06
2015-08-03,0,state_0,0.9999942506236051,2.7723986584442596e-153,0.0,5.7493763950241265e-06
2015-08-04,0,state_0,0.9999934126581425,5.334807163313463e-154,0.0,6.587341858183462e-06
2015-08-05,0,state_0,0.999994436235506,4.400722108986703e-154,0.0,5.563764494953688e-06
2015-08-06,0,state_0,0.9999942039815009,3.394571364955449e-154,0.0,5.796018499438788e-06
2015-08-07,0,state_0,0.999993709940939,3.791441384794727e-153,0.0,6.290059061165402e-06
2015-08-10,0,state_0,0.9999781485660649,1.3785852100247632e-153,0.0,2.1851433934934e-05
2015-08-11,0,state_0,0.9999852108376939,1.0644813522570839e-152,0.0,1.4789162307145304e-05
2015-08-12,0,state_0,0.99997577223985,2.686291952042669e-152,0.0,2.4227760151505503e-05
2015-08-13,0,state_0,0.9999670243895801,2.2971477700991536e-152,0.0,3.2975610420213476e-05
2015-08-14,0,state_0,0.9999412440826174,1.4940874833936991e-152,0.0,5.875591738135171e-05
2015-08-17,0,state_0,0.9999307504436812,6.900877634185837e-153,0.0,6.924955631743922e-05
2015-08-18,0,state_0,0.9998950059560427,1.0044437121528924e-153,0.0,0.00010499404395769807
2015-08-19,0,state_0,0.9999073902483847,1.3728201274864777e-153,0.0,9.260975161675072e-05
2015-08-20,0,state_0,0.9998969396782907,7.45901045870851e-153,0.0,0.00010306032170859937
2015-08-21,0,state_0,0.9998535538184968,1.1433159293495055e-147,0.0,0.00014644618150177135
2015-08-24,0,state_0,0.9993412939144931,2.7898590760707654e-139,0.0,0.0006587060855054606
2015-08-25,0,state_0,0.9993599793304591,8.257330702115586e-130,0.0,0.0006400206695409964
2015-08-26,0,state_0,0.9814279988378529,1.170957428609723e-126,0.0,0.01857200116214853
2015-08-27,0,state_0,0.9825888509846289,1.9999627288707213e-125,0.0,0.01741114901537276
2015-08-28,0,state_0,0.9947754149902027,4.223607876111179e-125,0.0,0.005224585009796458
2015-08-31,0,state_0,0.9908828120071421,1.5518404269188307e-125,0.0,0.00911718799285642
2015-09-01,0,state_0,0.9524408080655649,9.001057780072709e-125,0.0,0.04755919193443808
2015-09-02,0,state_0,0.9403265066302208,1.7734698471631492e-122,0.0,0.059673493369778584
2015-09-03,0,state_0,0.9659299013322359,5.278814343069863e-123,0.0,0.03407009866776531
2015-09-04,0,state_0,0.940021447939512,2.9137332231937577e-123,0.0,0.05997855206048879
2015-09-08,0,state_0,0.761270002392567,1.5383179506518138e-122,0.0,0.2387299976074342
2015-09-09,0,state_0,0.8846710039679511,3.187783276372207e-123,0.0,0.11532899603204913
2015-09-10,0,state_0,0.8668816201065892,4.170288909675862e-124,0.0,0.1331183798934093
2015-09-11,0,state_0,0.9291200840453339,1.8055834489161352e-125,0.0,0.07087991595466754
2015-09-14,0,state_0,0.897171891737786,3.36894491856002e-127,0.0,0.10282810826221268
2015-09-15,0,state_0,0.8558137020880049,3.4292652512737573e-130,0.0,0.14418629791199647
2015-09-16,0,state_0,0.8820495926305001,1.4983764094053693e-134,0.0,0.11795040736950123
2015-09-17,0,state_0,0.9278764502853313,3.7655917145523337e-138,0.0,0.07212354971466942
2015-09-18,0,state_0,0.8368117910921566,5.810220816701418e-143,0.0,0.16318820890784175
2015-09-21,0,state_0,0.86485493678987,1.2347716374881364e-146,0.0,0.13514506321013167
2015-09-22,0,state_0,0.9227453641171746,4.6994811855783325e-148,0.0,0.07725463588282519
2015-09-23,0,state_0,0.9744942533762256,1.406027071782353e-148,0.0,0.025505746623775583
2015-09-24,0,state_0,0.9868051322379471,7.146517883185269e-150,0.0,0.01319486776205472
2015-09-25,0,state_0,0.9832802589703861,2.5479294983873443e-148,0.0,0.016719741029613523
2015-09-28,0,state_0,0.959036563432986,1.4921125021859634e-146,0.0,0.040963436567014046
2015-09-29,0,state_0,0.9761807703682392,1.765631183024135e-144,0.0,0.023819229631760436
2015-09-30,0,state_0,0.941712227817213,4.250901328619635e-143,0.0,0.05828777218278772
2015-10-01,0,state_0,0.9704577289493213,6.958920409776015e-142,0.0,0.029542271050679785
2015-10-02,0,state_0,0.945190383151509,7.44469826802813e-141,0.0,0.0548096168484906
2015-10-05,0,state_0,0.8895751599540938,4.0860019535814423e-140,0.0,0.11042484004590554
2015-10-06,0,state_0,0.9545221118533881,4.1858960871740716e-140,0.0,0.04547788814661197
2015-10-07,0,state_0,0.9044516537582957,1.0422730612061214e-139,0.0,0.0955483462417037
2015-10-08,0,state_0,0.7238190651790881,1.8857490747007588e-137,0.0,0.27618093482091216
2015-10-09,0,state_0,0.7092223988061361,1.825078259812042e-137,0.0,0.29077760119386237
2015-10-12,0,state_0,0.6198404265481792,1.2551090870446995e-136,0.0,0.38015957345182094
2015-10-13,3,state_3,0.48605162120142403,1.829063083418273e-136,0.0,0.5139483787985771
2015-10-14,3,state_3,0.19883242228744383,2.5545854384778624e-135,0.0,0.8011675777125544
2015-10-15,3,state_3,0.053205592388535526,3.9620702613879936e-136,0.0,0.9467944076114652
2015-10-16,3,state_3,0.02310895655310981,2.011784675500779e-136,0.0,0.9768910434468886
2015-10-19,3,state_3,0.013966984738486118,7.462440493523016e-136,0.0,0.9860330152615133
2015-10-20,3,state_3,0.0056910937551287785,2.618104270137122e-136,0.0,0.9943089062448724
2015-10-21,3,state_3,0.005768984412152512,1.5150460399649222e-135,0.0,0.9942310155878477
2015-10-22,3,state_3,0.0019125119045406412,6.964444399801567e-135,0.0,0.9980874880954589
2015-10-23,3,state_3,0.0021498291593821297,8.256901815969006e-133,0.0,0.9978501708406164
2015-10-26,3,state_3,0.003235296182664138,4.086632340525519e-132,0.0,0.9967647038173376
2015-10-27,3,state_3,0.012873968241077139,3.9599051811197347e-132,0.0,0.9871260317589226
2015-10-28,3,state_3,0.035409341715866446,3.5862865660247495e-131,0.0,0.9645906582841323
2015-10-29,3,state_3,0.07495414411160367,7.457226601049272e-131,0.0,0.9250458558883958
2015-10-30,3,state_3,0.2201604788156155,6.501502655363366e-131,0.0,0.779839521184385
2015-11-01,3,state_3,0.39081225938016706,2.2375430489926776e-131,0.0,0.6091877406198342
2015-11-02,3,state_3,0.40231021368778913,1.0414472100676991e-130,0.0,0.5976897863122091
2015-11-03,3,state_3,0.4117657395743862,2.0635576862641854e-130,0.0,0.5882342604256134
2015-11-04,3,state_3,0.45065894186602734,3.0214427059072095e-129,0.0,0.5493410581339722
2015-11-05,3,state_3,0.4118420414470435,2.0661100959358802e-128,0.0,0.5881579585529557
2015-11-06,3,state_3,0.14828861994513312,2.653044943184524e-126,0.0,0.8517113800548652
2015-11-09,3,state_3,0.06573970638146492,2.095297732607005e-125,0.0,0.9342602936185334
2015-11-10,3,state_3,0.12330667223499275,6.44155744558825e-125,0.0,0.8766933277650056
2015-11-11,3,state_3,0.059427495626581714,9.406359245944544e-125,0.0,0.9405725043734198
2015-11-12,3,state_3,0.012886904993083006,2.527563508042681e-124,0.0,0.9871130950069187
2015-11-13,3,state_3,0.007793436400114707,4.038914556548837e-123,0.0,0.9922065635998836
2015-11-16,3,state_3,0.03611838287068162,1.066972048548044e-123,0.0,0.9638816171293193
2015-11-17,3,state_3,0.02388646153181848,6.014494523213108e-123,0.0,0.976113538468182
2015-11-18,3,state_3,0.05143974330785371,2.4116640705641445e-124,0.0,0.9485602566921468
2015-11-19,3,state_3,0.061478044769568856,2.725866143436108e-125,0.0,0.9385219552304298
2015-11-20,3,state_3,0.12493896004539438,9.847312653892111e-127,0.0,0.8750610399546072
2015-11-23,3,state_3,0.18754510280560485,1.0972802414186082e-127,0.0,0.812454897194395
2015-11-24,3,state_3,0.3204987919177346,2.067622848089839e-128,0.0,0.679501208082266
2015-11-25,0,state_0,0.5756779795921941,1.171833954604583e-128,0.0,0.42432202040780503
2015-11-27,0,state_0,0.7096938802327888,1.0443348890167085e-128,0.0,0.29030611976721116
2015-11-30,0,state_0,0.7623515644510144,1.9466354270855544e-129,0.0,0.23764843554898535
2015-12-01,0,state_0,0.8953923014783344,1.569699951984513e-129,0.0,0.10460769852166675
2015-12-02,0,state_0,0.8417406969179232,2.8151547077353748e-129,0.0,0.15825930308207714
2015-12-03,0,state_0,0.8215229977998878,5.106297200392636e-131,0.0,0.17847700220011073
2015-12-04,0,state_0,0.9383152957456525,5.6077369323026634e-132,0.0,0.06168470425434656
2015-12-07,0,state_0,0.9346700333536745,6.77911353091159e-131,0.0,0.06532996664632464
2015-12-08,0,state_0,0.9395591672619069,5.965695408484616e-132,0.0,0.06044083273809308
2015-12-09,0,state_0,0.9409215970458142,1.2198346603201842e-131,0.0,0.059078402954184026
2015-12-10,0,state_0,0.9539108379812535,4.869037521389321e-132,0.0,0.04608916201874576
2015-12-11,0,state_0,0.8806667679877461,2.4662210624708515e-131,0.0,0.11933323201225406
2015-12-14,0,state_0,0.9332407963186314,2.0440407173270204e-131,0.0,0.06675920368136752
2015-12-15,0,state_0,0.9213543172324209,1.0439682241188499e-131,0.0,0.07864568276757755
2015-12-16,0,state_0,0.9133009445677988,1.478888204378093e-131,0.0,0.08669905543220185
2015-12-17,0,state_0,0.8288345715765498,4.568583280820802e-131,0.0,0.17116542842344992
2015-12-18,0,state_0,0.7650168799113443,1.423772313726179e-130,0.0,0.23498312008865396
2015-12-21,0,state_0,0.8707850223460308,1.1843729391391887e-130,0.0,0.12921497765396853
2015-12-22,0,state_0,0.872691561836145,2.9443057300265835e-131,0.0,0.1273084381638552
2015-12-23,0,state_0,0.8793299689096644,3.448896280143927e-132,0.0,0.12067003109033506
2015-12-24,0,state_0,0.9203721902106345,8.643384986511733e-133,0.0,0.07962780978936675
2015-12-25,0,state_0,0.927900024584949,2.157367091649007e-134,0.0,0.07209997541505082
2015-12-28,0,state_0,0.9335195039997631,5.070338816959705e-136,0.0,0.06648049600023591
2015-12-29,0,state_0,0.9392868393464879,2.715283587738996e-138,0.0,0.060713160653512385
2015-12-30,0,state_0,0.9308820407671461,1.2286127846757448e-139,0.0,0.06911795923285378
2015-12-31,0,state_0,0.9144805255753751,3.410728624337437e-141,0.0,0.08551947442462639
2016-01-01,0,state_0,0.9269941188929834,4.217805703803103e-142,0.0,0.0730058811070181
2016-01-04,0,state_0,0.6618010072573827,3.4044692565326203e-140,0.0,0.3381989927426187
2016-01-05,0,state_0,0.8774134465135504,1.5794720129862522e-141,0.0,0.12258655348644987
2016-01-06,0,state_0,0.8124748996999333,4.538003752438838e-140,0.0,0.18752510030006528
2016-01-07,0,state_0,0.597380699230158,1.1451858539039498e-137,0.0,0.4026193007698417
2016-01-08,0,state_0,0.767506385151276,2.8720710689216817e-134,0.0,0.2324936148487255
2016-01-11,0,state_0,0.7940013132802982,4.426211881043532e-132,0.0,0.20599868671970112
2016-01-12,0,state_0,0.7057842611586418,1.5916313101392695e-129,0.0,0.2942157388413576
2016-01-13,3,state_3,0.16522220864345313,2.9872010490965596e-126,0.0,0.8347777913565453
2016-01-14,3,state_3,0.2409298169739209,2.224922756769622e-124,0.0,0.7590701830260784
2016-01-15,3,state_3,0.035493377319408353,1.8095923806346263e-122,0.0,0.9645066226805925
2016-01-19,3,state_3,0.03316901359960664,1.122912095431841e-118,0.0,0.9668309864003946
2016-01-20,3,state_3,0.003747713613957876,1.3452486170574172e-116,0.0,0.9962522863860432
2016-01-21,3,state_3,0.0017260659498966211,1.1834390807584436e-114,0.0,0.9982739340501032
2016-01-22,3,state_3,0.0012461760207383241,5.3919394174573165e-115,0.0,0.9987538239792627
2016-01-25,3,state_3,0.001787144181398124,5.472952367475671e-115,0.0,0.9982128558186024
2016-01-26,3,state_3,0.005249312325412692,7.587821083881047e-115,0.0,0.994750687674588
2016-01-27,3,state_3,0.00639347873491108,1.1132137775948982e-115,0.0,0.9936065212650894
2016-01-28,3,state_3,0.02945608598534503,9.201102289170611e-117,0.0,0.9705439140146549
2016-01-29,3,state_3,0.05102742907553505,9.430738824148212e-119,0.0,0.9489725709244653
2016-02-01,3,state_3,0.17655384771420163,2.6573492093283238e-120,0.0,0.8234461522857988
2016-02-02,3,state_3,0.07824810434308999,1.168860909614299e-122,0.0,0.9217518956569094
2016-02-03,3,state_3,0.08570696433910423,1.6732669787459762e-123,0.0,0.914293035660895
2016-02-04,3,state_3,0.07762215258905293,5.982218708404568e-126,0.0,0.9223778474109472
2016-02-05,3,state_3,0.011922888642168327,2.1196528843089384e-128,0.0,0.9880771113578318
2016-02-08,3,state_3,0.008575618073343646,1.028072313613174e-126,0.0,0.9914243819266575
2016-02-09,3,state_3,0.012633381307459684,5.451135880843883e-125,0.0,0.9873666186925403
2016-02-10,3,state_3,0.01198723972260485,1.75152140892115e-124,0.0,0.9880127602773963
2016-02-11,3,state_3,0.0029790200449428556,1.7545509424431906e-123,0.0,0.9970209799550562
2016-02-12,3,state_3,0.0016948421131911331,1.9944398792317553e-123,0.0,0.9983051578868105
2016-02-16,3,state_3,0.0013394914305757861,1.3532534517860162e-122,0.0,0.9986605085694243
2016-02-17,3,state_3,0.000756198777907949,5.845608383372407e-123,0.0,0.9992438012220919
2016-02-18,3,state_3,0.0007588938435511393,1.5657569079032213e-121,0.0,0.9992411061564471
2016-02-19,3,state_3,0.0006345074783640182,7.703204819349326e-121,0.0,0.999365492521635
2016-02-22,3,state_3,0.0005853561354699254,9.676676717823626e-121,0.0,0.9994146438645316
2016-02-23,3,state_3,0.00032039019859535244,1.571999064332054e-120,0.0,0.9996796098014032
2016-02-24,3,state_3,0.0006171587754157307,7.270181451432109e-120,0.0,0.9993828412245844
2016-02-25,3,state_3,0.0005111094088872211,5.78769424914612e-119,0.0,0.9994888905911141
2016-02-26,3,state_3,0.0002632361940727266,1.133032358109877e-118,0.0,0.999736763805927
2016-02-29,3,state_3,0.00023968469439166734,4.274154712484261e-119,0.0,0.9997603153056088
2016-03-01,3,state_3,8.326466931990635e-05,2.8748881782733146e-120,0.0,0.9999167353306785
2016-03-02,3,state_3,5.083070236701327e-05,5.638972290691369e-120,0.0,0.9999491692976337
2016-03-03,3,state_3,2.6965679605885673e-05,1.4182299042417956e-119,0.0,0.9999730343203936
2016-03-04,3,state_3,8.37097948588817e-06,3.430521342837253e-120,0.0,0.9999916290205135
2016-03-07,3,state_3,2.7489764118664753e-06,9.474108187074045e-121,0.0,0.9999972510235883
2016-03-08,3,state_3,2.061440173397961e-06,6.90833710636884e-121,0.0,0.9999979385598261
2016-03-09,3,state_3,4.886468928144626e-06,1.618421713814485e-121,0.0,0.9999951135310726
2016-03-10,3,state_3,1.0500811840064009e-05,1.4577148571359285e-121,0.0,0.9999894991881597
2016-03-11,3,state_3,1.6403205536095273e-05,6.525341366786511e-122,0.0,0.9999835967944647
2016-03-14,3,state_3,8.162183639013472e-05,9.318780628675718e-122,0.0,0.9999183781636086
2016-03-15,3,state_3,0.0002497188972904669,3.9943003548182284e-122,0.0,0.9997502811027085
2016-03-16,3,state_3,0.0007385067857855731,2.2743207435489673e-121,0.0,0.9992614932142132
2016-03-17,3,state_3,0.0008826223648946934,5.246270344143677e-121,0.0,0.999117377635107
2016-03-18,3,state_3,0.0008943062221287161,2.991548721070253e-119,0.0,0.9991056937778717
2016-03-21,3,state_3,0.0013335814382675422,7.431964405927783e-119,0.0,0.9986664185617318
2016-03-22,3,state_3,0.002002735156861435,1.2348329651305935e-118,0.0,0.9979972648431402
2016-03-23,3,state_3,0.004753450924604276,7.341539591945673e-118,0.0,0.9952465490753948
2016-03-24,3,state_3,0.01980767078238863,9.081910056439758e-118,0.0,0.9801923292176111
2016-03-25,3,state_3,0.04644242328831746,3.435660193085759e-117,0.0,0.9535575767116838
2016-03-28,3,state_3,0.11046068939541884,8.97072255156018e-117,0.0,0.8895393106045826
2016-03-29,3,state_3,0.20985322171211535,4.5727071089356326e-116,0.0,0.7901467782878832
2016-03-30,3,state_3,0.23168463737880654,2.0642399137045338e-114,0.0,0.7683153626211938
2016-03-31,3,state_3,0.23200066482495169,4.022878442737735e-113,0.0,0.7679993351750474
2016-04-01,3,state_3,0.26999441038278177,1.2370718473924688e-111,0.0,0.7300055896172191
2016-04-04,3,state_3,0.2218667723880949,2.5029950767416913e-110,0.0,0.7781332276119051
2016-04-05,3,state_3,0.21606822257040964,3.862251335053756e-110,0.0,0.78393177742959
2016-04-06,3,state_3,0.3388752558878882,1.7396993346903917e-109,0.0,0.6611247441121109
2016-04-07,3,state_3,0.21379250540047953,2.160882679818474e-108,0.0,0.7862074945995208
2016-04-08,3,state_3,0.37824345034544987,9.818403418718195e-109,0.0,0.6217565496545486
2016-04-11,3,state_3,0.31984731106612463,1.3934369183064473e-108,0.0,0.6801526889338744
2016-04-12,3,state_3,0.32308349608320763,2.314547376894296e-109,0.0,0.6769165039167913
2016-04-13,3,state_3,0.2522964928816184,1.8053851731083285e-108,0.0,0.7477035071183805
2016-04-14,3,state_3,0.2546729410873406,3.75514583768795e-108,0.0,0.7453270589126602
2016-04-15,3,state_3,0.20273038811574487,5.2902650007793735e-108,0.0,0.7972696118842555
2016-04-18,3,state_3,0.18561228944140984,2.6277254143457694e-107,0.0,0.8143877105585899
2016-04-19,3,state_3,0.13887993022814882,1.7854760307014874e-107,0.0,0.861120069771852
2016-04-20,3,state_3,0.1366572218016673,5.872050710219102e-108,0.0,0.8633427781983332
2016-04-21,3,state_3,0.1058738346657076,1.8792977561734476e-107,0.0,0.894126165334291
2016-04-22,3,state_3,0.15881956343842088,1.0865103780059571e-107,0.0,0.8411804365615798
2016-04-25,3,state_3,0.16935813208987674,7.491812417860855e-108,0.0,0.8306418679101217
2016-04-26,3,state_3,0.21225383473807274,1.521522897856941e-108,0.0,0.7877461652619255
2016-04-27,3,state_3,0.18939290435399675,2.6484265404247767e-108,0.0,0.810607095646004
2016-04-28,3,state_3,0.13627420715247976,4.1456272483256664e-109,0.0,0.8637257928475219
2016-04-29,3,state_3,0.18042238057542923,1.5765474046549792e-109,0.0,0.8195776194245719
2016-05-01,3,state_3,0.24318884871383853,4.8897969665325017e-110,0.0,0.7568111512861626
2016-05-02,3,state_3,0.27955194446546056,5.70409927385997e-110,0.0,0.7204480555345404
2016-05-03,3,state_3,0.20305270440035295,2.180678568517631e-109,0.0,0.7969472955996472
2016-05-04,3,state_3,0.3467779414831103,1.2423434640216088e-109,0.0,0.6532220585168879
2016-05-05,3,state_3,0.38715463816189966,5.904843222284846e-109,0.0,0.6128453618381021
2016-05-06,3,state_3,0.4346986029846391,9.116218394828065e-110,0.0,0.5653013970153627
2016-05-09,3,state_3,0.450049357585238,3.809303701887326e-110,0.0,0.5499506424147618
2016-05-10,3,state_3,0.4269670455553015,1.1729590575557547e-111,0.0,0.5730329544446968
2016-05-11,3,state_3,0.44800162883242955,2.949686388438979e-112,0.0,0.5519983711675694
2016-05-12,0,state_0,0.5659678285136855,7.567533188381162e-113,0.0,0.43403217148631423
2016-05-13,3,state_3,0.4435235688411957,2.941660545928854e-112,0.0,0.5564764311588026
2016-05-16,0,state_0,0.5537439596125713,1.655795074370197e-113,0.0,0.44625604038742883
2016-05-17,0,state_0,0.5610094345160369,3.1465184866095063e-114,0.0,0.43899056548396226
2016-05-18,0,state_0,0.6909602791690335,2.571083196769113e-115,0.0,0.3090397208309653
2016-05-19,0,state_0,0.7156354089794877,9.885766431964504e-117,0.0,0.284364591020511
2016-05-20,0,state_0,0.7593516189409528,5.455312568233981e-118,0.0,0.24064838105904882
2016-05-23,0,state_0,0.7183260991277379,1.2525869583749277e-118,0.0,0.2816739008722617
2016-05-24,0,state_0,0.7636892623462656,7.441954112493496e-121,0.0,0.2363107376537356
2016-05-25,0,state_0,0.7222174979709162,1.8660986800446398e-122,0.0,0.2777825020290842
2016-05-26,0,state_0,0.7080172071882133,6.589435054757157e-123,0.0,0.29198279281178546
2016-05-27,0,state_0,0.6939733957200739,3.0773982816443976e-123,0.0,0.30602660427992473
2016-05-31,0,state_0,0.6481919972136067,4.830465173591179e-123,0.0,0.3518080027863932
2016-06-01,0,state_0,0.5987428325261321,7.273528955035104e-124,0.0,0.401257167473868
2016-06-02,0,state_0,0.6348501316944108,1.4807986943750762e-123,0.0,0.3651498683055896
2016-06-03,0,state_0,0.6975963862152774,1.1863059856079272e-122,0.0,0.30240361378472286
2016-06-06,0,state_0,0.7006637742880221,2.2851731729154228e-122,0.0,0.2993362257119763
2016-06-07,0,state_0,0.7285622772619359,4.140921425065656e-122,0.0,0.27143772273806327
