date,MRF,regime
1966-12-05,-1.1884936232734953,risk_off
1966-12-06,-1.1881539127748677,risk_off
1966-12-07,-1.1881539127748677,risk_off
1966-12-08,-1.1871347812789848,risk_off
1966-12-09,-1.1888333337721229,risk_off
1966-12-12,-1.1929098597556542,risk_off
1966-12-13,-1.1952878332460473,risk_off
1966-12-14,-1.1963069647419302,risk_off
1966-12-15,-1.1986849382323235,risk_off
1966-12-16,-1.198005517235068,risk_off
1966-12-19,-1.2000437802268338,risk_off
1966-12-20,-1.2010629117227167,risk_off
1966-12-21,-1.2020820432185997,risk_off
1966-12-22,-1.201402622221344,risk_off
1966-12-23,-1.2017423327199719,risk_off
1966-12-27,-1.2003834907254614,risk_off
1966-12-28,-1.2027614642158546,risk_off
1966-12-29,-1.2020820432185997,risk_off
1966-12-30,-1.2027614642158546,risk_off
1967-01-01,-1.1081781168936913,risk_off
1967-01-03,-1.1064795644005536,risk_off
1967-01-04,-1.107838406395064,risk_off
1967-01-05,-1.108517827392319,risk_off
1967-01-06,-1.1081781168936913,risk_off
1967-01-09,-1.105800143403298,risk_off
1967-01-10,-1.1064795644005536,risk_off
1967-01-11,-1.1115752218799675,risk_off
1967-01-12,-1.1112355113813401,risk_off
1967-01-13,-1.1125943533758504,risk_off
1967-01-16,-1.1132737743731056,risk_off
1967-01-17,-1.1125943533758504,risk_off
1967-01-18,-1.111914932378595,risk_off
1967-01-19,-1.1102163798854572,risk_off
1967-01-20,-1.1095369588882018,risk_off
1967-01-23,-1.1095369588882018,risk_off
1967-01-24,-1.107838406395064,risk_off
1967-01-25,-1.1088575378909469,risk_off
1967-01-26,-1.1129340638744778,risk_off
1967-01-27,-1.1139531953703607,risk_off
1967-01-30,-1.1136134848717332,risk_off
1967-01-31,-1.1122546428772229,risk_off
1967-02-01,-1.1281569186354914,risk_off
1967-02-02,-1.1284966291341192,risk_off
1967-02-03,-1.1281569186354914,risk_off
1967-02-06,-1.127817208136864,risk_off
1967-02-07,-1.1274774976382365,risk_off
1967-02-08,-1.1274774976382365,risk_off
1967-02-09,-1.127817208136864,risk_off
1967-02-10,-1.1257789451450981,risk_off
1967-02-14,-1.1240803926519605,risk_off
1967-02-15,-1.1223818401588221,risk_off
1967-02-16,-1.1230612611560775,risk_off
1967-02-17,-1.12272155065745,risk_off
1967-02-20,-1.1220421296601946,risk_off
1967-02-21,-1.1217024191615672,risk_off
1967-02-23,-1.1206832876656843,risk_off
1967-02-24,-1.1210229981643118,risk_off
1967-02-27,-1.1213627086629394,risk_off
1967-02-28,-1.1213627086629394,risk_off
1967-03-01,-1.1284249609534631,risk_off
1967-03-02,-1.129444092449346,risk_off
1967-03-03,-1.1297838029479734,risk_off
1967-03-06,-1.1301235134466012,risk_off
1967-03-07,-1.1304632239452288,risk_off
1967-03-08,-1.1301235134466012,risk_off
1967-03-09,-1.1314823554411118,risk_off
1967-03-10,-1.131142644942484,risk_off
1967-03-13,-1.131822065939739,risk_off
1967-03-14,-1.132841197435622,risk_off
1967-03-15,-1.1342000394301324,risk_off
1967-03-16,-1.1355588814246427,risk_off
1967-03-17,-1.1348794604273877,risk_off
1967-03-20,-1.1355588814246427,risk_off
1967-03-21,-1.1335206184328772,risk_off
1967-03-22,-1.1331809079342496,risk_off
1967-03-23,-1.133860328931505,risk_off
1967-03-27,-1.1331809079342496,risk_off
1967-03-28,-1.1331809079342496,risk_off
1967-03-29,-1.1331809079342496,risk_off
1967-03-30,-1.133860328931505,risk_off
1967-03-31,-1.133860328931505,risk_off
1967-04-01,-1.102449427591122,risk_off
1967-04-03,-1.102449427591122,risk_off
1967-04-04,-1.1027891380897497,risk_off
1967-04-05,-1.102449427591122,risk_off
1967-04-06,-1.1027891380897497,risk_off
1967-04-07,-1.1031288485883775,risk_off
1967-04-10,-1.102449427591122,risk_off
1967-04-11,-1.1021097170924947,risk_off
1967-04-12,-1.1021097170924947,risk_off
1967-04-13,-1.1010905855966118,risk_off
1967-04-14,-1.1004111645993564,risk_off
1967-04-17,-1.0987126121062185,risk_off
1967-04-18,-1.0980331911089631,risk_off
1967-04-19,-1.0980331911089631,risk_off
1967-04-20,-1.0980331911089631,risk_off
1967-04-21,-1.0970140596130804,risk_off
1967-04-24,-1.0963346386158253,risk_off
1967-04-25,-1.0953155071199423,risk_off
1967-04-26,-1.0946360861226871,risk_off
1967-04-27,-1.0946360861226871,risk_off
1967-04-28,-1.0929375336295493,risk_off
1967-05-01,-1.0269713864772645,risk_off
1967-05-02,-1.0276508074745199,risk_off
1967-05-03,-1.0276508074745199,risk_off
1967-05-04,-1.027311096975892,risk_off
1967-05-05,-1.0269713864772645,risk_off
1967-05-08,-1.0249331234854988,risk_off
1967-05-09,-1.0235742814909885,risk_off
1967-05-10,-1.0235742814909885,risk_off
1967-05-11,-1.0245934129868712,risk_off
1967-05-12,-1.0252728339841266,risk_off
1967-05-15,-1.023913991989616,risk_off
1967-05-16,-1.0235742814909885,risk_off
1967-05-17,-1.023234570992361,risk_off
1967-05-18,-1.023234570992361,risk_off
1967-05-19,-1.0228948604937333,risk_off
1967-05-22,-1.0211963080005952,risk_off
1967-05-23,-1.0211963080005952,risk_off
1967-05-24,-1.0215360184992228,risk_off
1967-05-25,-1.0218757289978506,risk_off
1967-05-26,-1.023913991989616,risk_off
1967-05-29,-1.0245934129868712,risk_off
1967-05-31,-1.0256125444827542,risk_off
1967-06-01,-1.0084701792008848,risk_off
1967-06-02,-1.0081304687022572,risk_off
1967-06-05,-1.0071113372063742,risk_off
1967-06-06,-1.0074510477050018,risk_off
1967-06-07,-1.0074510477050018,risk_off
1967-06-08,-1.0067716267077467,risk_off
1967-06-09,-1.005752495211864,risk_off
1967-06-12,-1.0040539427187258,risk_off
1967-06-13,-1.0037142322200983,risk_off
1967-06-14,-1.001336258729705,risk_off
1967-06-15,-1.001336258729705,risk_off
1967-06-16,-0.9996377062365671,risk_off
1967-06-19,-0.9996377062365671,risk_off
1967-06-20,-0.9972597327461739,risk_off
1967-06-21,-0.9972597327461739,risk_off
1967-06-22,-0.9975994432448013,risk_off
1967-06-23,-0.9972597327461739,risk_off
1967-06-26,-0.9965803117489186,risk_off
1967-06-27,-0.9948817592557806,risk_off
1967-06-28,-0.9959008907516633,risk_off
1967-06-29,-0.9952214697544081,risk_off
1967-06-30,-0.9945420487571528,risk_off
1967-07-01,-0.9675421664205259,risk_off
1967-07-03,-0.9675421664205259,risk_off
1967-07-05,-0.9692407189136638,risk_off
1967-07-06,-0.9712789819054295,risk_off
1967-07-07,-0.9699201399109192,risk_off
1967-07-10,-0.9695804294122915,risk_off
1967-07-11,-0.9719584029026848,risk_off
1967-07-12,-0.9729775343985676,risk_off
1967-07-13,-0.9722981134013123,risk_off
1967-07-14,-0.9722981134013123,risk_off
1967-07-17,-0.9719584029026848,risk_off
1967-07-18,-0.9695804294122915,risk_off
1967-07-19,-0.9689010084150362,risk_off
1967-07-20,-0.9682215874177811,risk_off
1967-07-21,-0.9682215874177811,risk_off
1967-07-24,-0.9672024559218982,risk_off
1967-07-25,-0.9672024559218982,risk_off
1967-07-26,-0.9672024559218982,risk_off
1967-07-27,-0.9682215874177811,risk_off
1967-07-28,-0.9689010084150362,risk_off
1967-07-31,-0.9695804294122915,risk_off
1967-08-01,-0.9402979491550767,risk_off
1967-08-02,-0.9392788176591939,risk_off
1967-08-03,-0.9396185281578215,risk_off
1967-08-04,-0.9375802651660556,risk_off
1967-08-07,-0.9362214231715456,risk_off
1967-08-08,-0.9369008441688006,risk_off
1967-08-09,-0.9372405546674283,risk_off
1967-08-10,-0.9369008441688006,risk_off
1967-08-11,-0.9365611336701729,risk_off
1967-08-14,-0.9365611336701729,risk_off
1967-08-15,-0.9365611336701729,risk_off
1967-08-16,-0.9369008441688006,risk_off
1967-08-17,-0.9369008441688006,risk_off
1967-08-18,-0.9369008441688006,risk_off
1967-08-21,-0.9362214231715456,risk_off
1967-08-22,-0.9362214231715456,risk_off
1967-08-23,-0.9358817126729179,risk_off
1967-08-24,-0.9358817126729179,risk_off
1967-08-25,-0.9355420021742902,risk_off
1967-08-28,-0.9365611336701729,risk_off
1967-08-29,-0.9372405546674283,risk_off
1967-08-30,-0.9369008441688006,risk_off
1967-08-31,-0.9372405546674283,risk_off
1967-09-01,-0.9207930541243972,risk_off
1967-09-05,-0.9218121856202799,risk_off
1967-09-06,-0.922491606617535,risk_off
1967-09-07,-0.922491606617535,risk_off
1967-09-08,-0.9204533436257695,risk_off
1967-09-11,-0.9197739226285144,risk_off
1967-09-12,-0.9194342121298866,risk_off
1967-09-13,-0.9201136331271419,risk_off
1967-09-14,-0.9197739226285144,risk_off
1967-09-15,-0.9194342121298866,risk_off
1967-09-18,-0.9190945016312589,risk_off
1967-09-19,-0.9173959491381212,risk_off
1967-09-20,-0.9177356596367486,risk_off
1967-09-21,-0.9170562386394934,risk_off
1967-09-22,-0.9170562386394934,risk_off
1967-09-25,-0.9163768176422383,risk_off
1967-09-26,-0.9167165281408657,risk_off
1967-09-27,-0.9167165281408657,risk_off
1967-09-28,-0.9170562386394934,risk_off
1967-09-29,-0.9187547911326315,risk_off
1967-10-01,-0.88705499311341,risk_off
1967-10-02,-0.8856961511188995,risk_off
1967-10-03,-0.8856961511188995,risk_off
1967-10-04,-0.8850167301216443,risk_off
1967-10-05,-0.8850167301216443,risk_off
1967-10-06,-0.8850167301216443,risk_off
1967-10-09,-0.884337309124389,risk_off
1967-10-10,-0.8833181776285063,risk_off
1967-10-11,-0.8833181776285063,risk_off
1967-10-13,-0.8822990461326234,risk_off
1967-10-16,-0.8816196251353683,risk_off
1967-10-17,-0.880940204138113,risk_off
1967-10-18,-0.8799210726422302,risk_off
1967-10-19,-0.8795813621436025,risk_off
1967-10-20,-0.8799210726422302,risk_off
1967-10-23,-0.8785622306477198,risk_off
1967-10-24,-0.8785622306477198,risk_off
1967-10-25,-0.8782225201490922,risk_off
1967-10-26,-0.8778828096504647,risk_off
1967-10-27,-0.8782225201490922,risk_off
1967-10-30,-0.8772033886532092,risk_off
1967-10-31,-0.8758445466586989,risk_off
1967-11-01,-0.8590342165694784,risk_off
1967-11-02,-0.8586945060708508,risk_off
1967-11-03,-0.8573356640763403,risk_off
1967-11-06,-0.8566562430790852,risk_off
1967-11-08,-0.8576753745749679,risk_off
1967-11-09,-0.8563165325804576,risk_off
1967-11-10,-0.8546179800873196,risk_off
1967-11-13,-0.8532591380928091,risk_off
1967-11-14,-0.8552974010845749,risk_off
1967-11-15,-0.8563165325804576,risk_off
1967-11-16,-0.8583547955722232,risk_off
1967-11-17,-0.8573356640763403,risk_off
1967-11-20,-0.8539385590900643,risk_off
1967-11-21,-0.8586945060708508,risk_off
1967-11-22,-0.8590342165694784,risk_off
1967-11-24,-0.8563165325804576,risk_off
1967-11-27,-0.8569959535777126,risk_off
1967-11-28,-0.8607327690626164,risk_off
1967-11-29,-0.8600533480653612,risk_off
1967-11-30,-0.8576753745749679,risk_off
1967-12-01,-0.9143643247867814,risk_off
1967-12-04,-0.9150437457840367,risk_off
1967-12-05,-0.915723166781292,risk_off
1967-12-06,-0.9174217192744297,risk_off
1967-12-07,-0.9167422982771747,risk_off
1967-12-08,-0.916402587778547,risk_off
1967-12-11,-0.915723166781292,risk_off
1967-12-12,-0.9153834562826642,risk_off
1967-12-13,-0.9167422982771747,risk_off
1967-12-14,-0.9170820087758024,risk_off
1967-12-15,-0.9167422982771747,risk_off
1967-12-18,-0.9177614297730574,risk_off
1967-12-19,-0.9184408507703129,risk_off
1967-12-20,-0.919799692764823,risk_off
1967-12-21,-0.9191202717675679,risk_off
1967-12-22,-0.9174217192744297,risk_off
1967-12-26,-0.9191202717675679,risk_off
1967-12-27,-0.9191202717675679,risk_off
1967-12-28,-0.9170820087758024,risk_off
1967-12-29,-0.9170820087758024,risk_off
1968-01-01,-0.9404085415274043,risk_off
1968-01-02,-0.9427865150177975,risk_off
1968-01-03,-0.9427865150177975,risk_off
1968-01-04,-0.9468630410013288,risk_off
1968-01-05,-0.9478821724972116,risk_off
1968-01-08,-0.9472027514999564,risk_off
1968-01-09,-0.9465233305027011,risk_off
1968-01-10,-0.9485615934944669,risk_off
1968-01-11,-0.9485615934944669,risk_off
1968-01-12,-0.9495807249903496,risk_off
1968-01-15,-0.947542461998584,risk_off
1968-01-16,-0.9465233305027011,risk_off
1968-01-17,-0.9478821724972116,risk_off
1968-01-18,-0.9455041990068184,risk_off
1968-01-19,-0.9441453570123078,risk_off
1968-01-22,-0.9434659360150526,risk_off
1968-01-23,-0.9451644885081908,risk_off
1968-01-24,-0.9451644885081908,risk_off
1968-01-25,-0.9465233305027011,risk_off
1968-01-26,-0.9461836200040736,risk_off
1968-01-29,-0.9461836200040736,risk_off
1968-01-30,-0.9461836200040736,risk_off
1968-01-31,-0.9458439095054458,risk_off
1968-02-01,-0.8562385836187509,risk_off
1968-02-02,-0.8562385836187509,risk_off
1968-02-05,-0.8555591626214959,risk_off
1968-02-06,-0.8552194521228682,risk_off
1968-02-07,-0.8558988731201234,risk_off
1968-02-08,-0.8555591626214959,risk_off
1968-02-09,-0.8558988731201234,risk_off
1968-02-13,-0.8572577151146339,risk_off
1968-02-14,-0.8575974256132615,risk_off
1968-02-15,-0.8586165571091442,risk_off
1968-02-16,-0.8589562676077719,risk_off
1968-02-19,-0.8579371361118889,risk_off
1968-02-20,-0.8575974256132615,risk_off
1968-02-21,-0.8575974256132615,risk_off
1968-02-23,-0.8569180046160062,risk_off
1968-02-26,-0.8562385836187509,risk_off
1968-02-27,-0.8562385836187509,risk_off
1968-02-28,-0.8565782941173786,risk_off
1968-02-29,-0.8569180046160062,risk_off
1968-03-01,-0.8682464521403169,risk_off
1968-03-04,-0.8679067416416893,risk_off
1968-03-05,-0.8672273206444341,risk_off
1968-03-06,-0.866547899647179,risk_off
1968-03-07,-0.8645096366554134,risk_off
1968-03-08,-0.8617919526663925,risk_off
1968-03-11,-0.8617919526663925,risk_off
1968-03-12,-0.8604331106718821,risk_off
1968-03-13,-0.8580551371814888,risk_off
1968-03-14,-0.8549977426938404,risk_off
1968-03-15,-0.858734558178744,risk_off
1968-03-18,-0.8614522421677648,risk_off
1968-03-19,-0.8611125316691373,risk_off
1968-03-20,-0.8624713736636476,risk_off
1968-03-21,-0.8614522421677648,risk_off
1968-03-22,-0.8621316631650201,risk_off
1968-03-25,-0.8621316631650201,risk_off
1968-03-26,-0.8607728211705098,risk_off
1968-03-27,-0.8607728211705098,risk_off
1968-03-28,-0.8607728211705098,risk_off
1968-03-29,-0.8614522421677648,risk_off
1968-04-01,-0.8753091161604821,risk_off
1968-04-02,-0.8759885371577374,risk_off
1968-04-03,-0.8804047736398962,risk_off
1968-04-04,-0.8793856421440134,risk_off
1968-04-05,-0.8793856421440134,risk_off
1968-04-08,-0.8787062211467582,risk_off
1968-04-10,-0.8790459316453857,risk_off
1968-04-11,-0.8787062211467582,risk_off
1968-04-15,-0.8766679581549927,risk_off
1968-04-16,-0.8759885371577374,risk_off
1968-04-17,-0.8759885371577374,risk_off
1968-04-18,-0.8753091161604821,risk_off
1968-04-19,-0.8712325901769509,risk_off
1968-04-22,-0.8705531691796956,risk_off
1968-04-23,-0.8722517216728336,risk_off
1968-04-24,-0.8725914321714614,risk_off
1968-04-25,-0.8725914321714614,risk_off
1968-04-26,-0.8729311426700889,risk_off
1968-04-29,-0.8722517216728336,risk_off
1968-04-30,-0.8719120111742061,risk_off
1968-05-01,-0.9051105660892838,risk_off
1968-05-02,-0.9040914345934009,risk_off
1968-05-03,-0.9027325925988905,risk_off
1968-05-06,-0.9034120135961455,risk_off
1968-05-07,-0.903072303097518,risk_off
1968-05-08,-0.9027325925988905,risk_off
1968-05-09,-0.903072303097518,risk_off
1968-05-10,-0.903072303097518,risk_off
1968-05-13,-0.903072303097518,risk_off
1968-05-14,-0.9020531716016352,risk_off
1968-05-15,-0.9010340401057524,risk_off
1968-05-16,-0.8993354876126144,risk_off
1968-05-17,-0.8986560666153591,risk_off
1968-05-20,-0.8972972246208487,risk_off
1968-05-21,-0.8952589616290829,risk_off
1968-05-22,-0.8952589616290829,risk_off
1968-05-23,-0.8966178036235934,risk_off
1968-05-24,-0.8972972246208487,risk_off
1968-05-27,-0.8986560666153591,risk_off
1968-05-28,-0.897976645618104,risk_off
1968-05-29,-0.8976369351194762,risk_off
1968-05-31,-0.9006943296071247,risk_off
1968-06-01,-0.8871814484923902,risk_off
1968-06-03,-0.8895594219827835,risk_off
1968-06-04,-0.8898991324814111,risk_off
1968-06-05,-0.8888800009855282,risk_off
1968-06-06,-0.8882005799882731,risk_off
1968-06-07,-0.8885402904869005,risk_off
1968-06-10,-0.8892197114841558,risk_off
1968-06-11,-0.8895594219827835,risk_off
1968-06-12,-0.8902388429800385,risk_off
1968-06-13,-0.8905785534786663,risk_off
1968-06-14,-0.8919373954731767,risk_off
1968-06-17,-0.8922771059718043,risk_off
1968-06-18,-0.8922771059718043,risk_off
1968-06-19,-0.8936359479663146,risk_off
1968-06-20,-0.8953345004594528,risk_off
1968-06-21,-0.8960139214567079,risk_off
1968-06-24,-0.8956742109580803,risk_off
1968-06-25,-0.8946550794621976,risk_off
1968-06-26,-0.8946550794621976,risk_off
1968-06-27,-0.8943153689635699,risk_off
1968-06-28,-0.8946550794621976,risk_off
1968-07-01,-0.8545539537256974,risk_off
1968-07-02,-0.855912795720208,risk_off
1968-07-03,-0.8562525062188355,risk_off
1968-07-05,-0.856592216717463,risk_off
1968-07-08,-0.8576113482133458,risk_off
1968-07-09,-0.8582907692106012,risk_off
1968-07-10,-0.8579510587119735,risk_off
1968-07-11,-0.8579510587119735,risk_off
1968-07-12,-0.8576113482133458,risk_off
1968-07-15,-0.856592216717463,risk_off
1968-07-16,-0.8562525062188355,risk_off
1968-07-17,-0.8569319272160907,risk_off
1968-07-18,-0.856592216717463,risk_off
1968-07-19,-0.8576113482133458,risk_off
1968-07-22,-0.8603290322023668,risk_off
1968-07-23,-0.86270700569276,risk_off
1968-07-24,-0.8623672951941324,risk_off
1968-07-25,-0.8630467161913875,risk_off
1968-07-26,-0.8623672951941324,risk_off
1968-07-29,-0.8616878741968772,risk_off
1968-07-30,-0.8616878741968772,risk_off
1968-07-31,-0.8623672951941324,risk_off
1968-08-01,-0.8741301199596336,risk_off
1968-08-02,-0.875488961954144,risk_off
1968-08-05,-0.8744698304582611,risk_off
1968-08-06,-0.8741301199596336,risk_off
1968-08-07,-0.8748095409568887,risk_off
1968-08-08,-0.8744698304582611,risk_off
1968-08-09,-0.8737904094610058,risk_off
1968-08-12,-0.8727712779651231,risk_off
1968-08-13,-0.8724315674664954,risk_off
1968-08-14,-0.8724315674664954,risk_off
1968-08-15,-0.8717521464692404,risk_off
1968-08-16,-0.8727712779651231,risk_off
1968-08-19,-0.8724315674664954,risk_off
1968-08-20,-0.8724315674664954,risk_off
1968-08-21,-0.8714124359706126,risk_off
1968-08-22,-0.8700535939761023,risk_off
1968-08-23,-0.8710727254719851,risk_off
1968-08-26,-0.8714124359706126,risk_off
1968-08-27,-0.8714124359706126,risk_off
1968-08-28,-0.8717521464692404,risk_off
1968-08-29,-0.8724315674664954,risk_off
1968-08-30,-0.8727712779651231,risk_off
1968-09-01,-0.8324527561675378,risk_off
1968-09-03,-0.8327924666661655,risk_off
1968-09-04,-0.8321130456689103,risk_off
1968-09-05,-0.8310939141730275,risk_off
1968-09-06,-0.8304144931757722,risk_off
1968-09-09,-0.8300747826771445,risk_off
1968-09-10,-0.8293953616798895,risk_off
1968-09-11,-0.829735072178517,risk_off
1968-09-12,-0.8300747826771445,risk_off
1968-09-13,-0.8304144931757722,risk_off
1968-09-16,-0.8310939141730275,risk_off
1968-09-17,-0.8310939141730275,risk_off
1968-09-18,-0.8324527561675378,risk_off
1968-09-19,-0.8321130456689103,risk_off
1968-09-20,-0.831433624671655,risk_off
1968-09-23,-0.831433624671655,risk_off
1968-09-24,-0.8317733351702827,risk_off
1968-09-25,-0.8317733351702827,risk_off
1968-09-26,-0.831433624671655,risk_off
1968-09-27,-0.8310939141730275,risk_off
1968-09-30,-0.8300747826771445,risk_off
1968-10-01,-0.8365700023585545,risk_off
1968-10-02,-0.8365700023585545,risk_off
1968-10-03,-0.8362302918599267,risk_off
1968-10-04,-0.8355508708626717,risk_off
1968-10-07,-0.8345317393667887,risk_off
1968-10-08,-0.8338523183695334,risk_off
1968-10-09,-0.8328331868736507,risk_off
1968-10-10,-0.8324934763750231,risk_off
1968-10-11,-0.8324934763750231,risk_off
1968-10-14,-0.8321537658763954,risk_off
1968-10-15,-0.8311346343805127,risk_off
1968-10-16,-0.8321537658763954,risk_off
1968-10-17,-0.833512607870906,risk_off
1968-10-18,-0.8338523183695334,risk_off
1968-10-21,-0.833512607870906,risk_off
1968-10-22,-0.833512607870906,risk_off
1968-10-23,-0.833512607870906,risk_off
1968-10-24,-0.8324934763750231,risk_off
1968-10-25,-0.8328331868736507,risk_off
1968-10-28,-0.8324934763750231,risk_off
1968-10-29,-0.8321537658763954,risk_off
1968-10-30,-0.831814055377768,risk_off
1968-10-31,-0.8324934763750231,risk_off
1968-11-01,-0.8093875601155703,risk_off
1968-11-04,-0.8087081391183151,risk_off
1968-11-06,-0.8090478496169429,risk_off
1968-11-07,-0.8087081391183151,risk_off
1968-11-08,-0.80802871812106,risk_off
1968-11-12,-0.8070095866251771,risk_off
1968-11-13,-0.8076890076224323,risk_off
1968-11-14,-0.8076890076224323,risk_off
1968-11-15,-0.8070095866251771,risk_off
1968-11-18,-0.8059904551292943,risk_off
1968-11-19,-0.8049713236334114,risk_off
1968-11-20,-0.8049713236334114,risk_off
1968-11-21,-0.8053110341320391,risk_off
1968-11-22,-0.8049713236334114,risk_off
1968-11-25,-0.8046316131347838,risk_off
1968-11-26,-0.8042919026361564,risk_off
1968-11-27,-0.8042919026361564,risk_off
1968-11-29,-0.8036124816389011,risk_off
1968-12-01,-0.8356375807337351,risk_off
1968-12-02,-0.8319007652488313,risk_off
1968-12-03,-0.829522791758438,risk_off
1968-12-04,-0.8298625022570658,risk_off
1968-12-05,-0.8305419232543209,risk_off
1968-12-06,-0.8312213442515761,risk_off
1968-12-09,-0.8308816337529485,risk_off
1968-12-10,-0.8305419232543209,risk_off
1968-12-11,-0.8305419232543209,risk_off
1968-12-12,-0.8302022127556933,risk_off
1968-12-13,-0.8305419232543209,risk_off
1968-12-16,-0.829522791758438,risk_off
1968-12-17,-0.8291830812598106,risk_off
1968-12-18,-0.8281639497639276,risk_off
1968-12-19,-0.8257859762735343,risk_off
1968-12-20,-0.8234080027831412,risk_off
1968-12-23,-0.8203506082954928,risk_off
1968-12-24,-0.8189917663009822,risk_off
1968-12-26,-0.8223888712872582,risk_off
1968-12-27,-0.8213697397913755,risk_off
1968-12-30,-0.8210300292927479,risk_off
1968-12-31,-0.822728581785886,risk_off
1969-01-01,-0.7444444750790341,risk_off
1969-01-02,-0.7485210010625654,risk_off
1969-01-03,-0.7495401325584482,risk_off
1969-01-06,-0.7485210010625654,risk_off
1969-01-07,-0.7451238960762894,risk_off
1969-01-08,-0.7468224485694274,risk_off
1969-01-09,-0.7485210010625654,risk_off
1969-01-10,-0.7488607115611929,risk_off
1969-01-13,-0.7485210010625654,risk_off
1969-01-14,-0.7485210010625654,risk_off
1969-01-15,-0.7492004220598206,risk_off
1969-01-16,-0.750559264054331,risk_off
1969-01-17,-0.7508989745529586,risk_off
1969-01-20,-0.7515783955502139,risk_off
1969-01-21,-0.7508989745529586,risk_off
1969-01-22,-0.7488607115611929,risk_off
1969-01-23,-0.7492004220598206,risk_off
1969-01-24,-0.7495401325584482,risk_off
1969-01-27,-0.7488607115611929,risk_off
1969-01-28,-0.7481812905639378,risk_off
1969-01-29,-0.7468224485694274,risk_off
1969-01-30,-0.7451238960762894,risk_off
1969-01-31,-0.7434253435831513,risk_off
1969-02-01,-0.7479625184797095,risk_off
1969-02-03,-0.7469433869838267,risk_off
1969-02-04,-0.7476228079810819,risk_off
1969-02-05,-0.7479625184797095,risk_off
1969-02-06,-0.7476228079810819,risk_off
1969-02-07,-0.7496610709728475,risk_off
1969-02-10,-0.7496610709728475,risk_off
1969-02-11,-0.7510199129673579,risk_off
1969-02-13,-0.7513596234659856,risk_off
1969-02-14,-0.7506802024687304,risk_off
1969-02-17,-0.7496610709728475,risk_off
1969-02-18,-0.7489816499755924,risk_off
1969-02-19,-0.7476228079810819,risk_off
1969-02-20,-0.7466036764851991,risk_off
1969-02-21,-0.7462639659865715,risk_off
1969-02-24,-0.7469433869838267,risk_off
1969-02-25,-0.7462639659865715,risk_off
1969-02-26,-0.7462639659865715,risk_off
1969-02-27,-0.7452448344906887,risk_off
1969-02-28,-0.7455845449893163,risk_off
1969-03-01,-0.795596861155223,risk_off
1969-03-03,-0.7959365716538506,risk_off
1969-03-04,-0.7962762821524783,risk_off
1969-03-05,-0.7962762821524783,risk_off
1969-03-06,-0.795596861155223,risk_off
1969-03-07,-0.7952571506565954,risk_off
1969-03-10,-0.7952571506565954,risk_off
1969-03-11,-0.7942380191607125,risk_off
1969-03-12,-0.793898308662085,risk_off
1969-03-13,-0.7935585981634573,risk_off
1969-03-14,-0.793898308662085,risk_off
1969-03-17,-0.7925394666675745,risk_off
1969-03-18,-0.7925394666675745,risk_off
1969-03-19,-0.7935585981634573,risk_off
1969-03-20,-0.793898308662085,risk_off
1969-03-21,-0.7945777296593401,risk_off
1969-03-24,-0.7949174401579677,risk_off
1969-03-25,-0.7942380191607125,risk_off
1969-03-26,-0.7935585981634573,risk_off
1969-03-27,-0.7932188876648297,risk_off
1969-03-28,-0.7942380191607125,risk_off
1969-04-01,-0.8040106324571141,risk_off
1969-04-02,-0.8040106324571141,risk_off
1969-04-03,-0.8036709219584864,risk_off
1969-04-07,-0.8029915009612314,risk_off
1969-04-08,-0.8040106324571141,risk_off
1969-04-09,-0.8060488954488797,risk_off
1969-04-10,-0.8063886059475074,risk_off
1969-04-11,-0.8074077374433901,risk_off
1969-04-14,-0.8104651319310386,risk_off
1969-04-15,-0.8087665794379006,risk_off
1969-04-16,-0.8091062899365283,risk_off
1969-04-17,-0.8080871584406454,risk_off
1969-04-18,-0.8070680269447624,risk_off
1969-04-21,-0.8077474479420179,risk_off
1969-04-22,-0.808426868939273,risk_off
1969-04-23,-0.808426868939273,risk_off
1969-04-24,-0.8077474479420179,risk_off
1969-04-25,-0.8074077374433901,risk_off
1969-04-28,-0.8060488954488797,risk_off
1969-04-29,-0.8053694744516247,risk_off
1969-04-30,-0.8057091849502521,risk_off
1969-05-01,-0.8180265246437646,risk_off
1969-05-02,-0.8187059456410198,risk_off
1969-05-05,-0.8200647876355301,risk_off
1969-05-06,-0.8190456561396473,risk_off
1969-05-07,-0.8190456561396473,risk_off
1969-05-08,-0.8197250771369028,risk_off
1969-05-09,-0.8187059456410198,risk_off
1969-05-12,-0.8173471036465095,risk_off
1969-05-13,-0.8180265246437646,risk_off
1969-05-14,-0.8183662351423923,risk_off
1969-05-15,-0.817686814145137,risk_off
1969-05-16,-0.815988261651999,risk_off
1969-05-19,-0.8142897091588608,risk_off
1969-05-20,-0.8142897091588608,risk_off
1969-05-21,-0.8142897091588608,risk_off
1969-05-22,-0.8142897091588608,risk_off
1969-05-23,-0.8136102881616057,risk_off
1969-05-26,-0.8115720251698402,risk_off
1969-05-27,-0.8081749201835642,risk_off
1969-05-28,-0.8074954991863088,risk_off
1969-05-29,-0.8074954991863088,risk_off
1969-06-01,-0.8072290529866519,risk_off
1969-06-02,-0.8072290529866519,risk_off
1969-06-03,-0.8075687634852795,risk_off
1969-06-04,-0.8072290529866519,risk_off
1969-06-05,-0.8079084739839072,risk_off
1969-06-06,-0.8085878949811625,risk_off
1969-06-09,-0.8062099214907692,risk_off
