,coherence,dispersion
2017-08-20,0.2940554860786245,0.3727970094458218
2017-08-21,0.2940554860786245,0.3727970094458218
2017-08-22,0.2914161320709298,0.3699561019442357
2017-08-23,0.2987241823868831,0.3761893947457892
2017-08-24,0.30226154435955155,0.37911963490425
2017-08-25,0.3017087127730357,0.3793016031090174
2017-08-26,0.3001595753440817,0.3789866514179262
2017-08-27,0.3001595753440817,0.37898665141792626
2017-08-28,0.3001595753440817,0.37898665141792626
2017-08-29,0.29901727550720053,0.37766275877914823
2017-08-30,0.2986002424276409,0.37409233525668506
2017-08-31,0.3042295015482957,0.3777967555727186
2017-09-01,0.3041780666787322,0.3756341483725433
2017-09-02,0.3060729102353565,0.37643943473283425
2017-09-03,0.3060729102353565,0.37643943473283425
2017-09-04,0.3060729102353565,0.37643943473283425
2017-09-05,0.3012647998884534,0.37590527420428954
2017-09-06,0.31733296682111584,0.38960498677491046
2017-09-07,0.3204689034951161,0.39241318280031445
2017-09-08,0.32594311687034216,0.39441824965966665
2017-09-09,0.31794676561514923,0.38797975705540666
2017-09-10,0.3179467656151493,0.3879797570554067
2017-09-11,0.3179467656151493,0.38797975705540666
2017-09-12,0.3403190023049611,0.40585531701794275
2017-09-13,0.34393182716551535,0.4088401558600328
2017-09-14,0.3508091690966829,0.41278263722583336
2017-09-15,0.3479336656921585,0.40957619870388307
2017-09-16,0.35068099890281085,0.410686988227959
2017-09-17,0.35068099890281085,0.41068698822795907
2017-09-18,0.3506809989028109,0.41068698822795907
2017-09-19,0.3563694043137265,0.4154553804380119
2017-09-20,0.3579340650885394,0.41536771087159424
2017-09-21,0.3548460724698566,0.4138587863662215
2017-09-22,0.3515231319046632,0.41132652162913913
2017-09-23,0.34814174980104934,0.4095237867484326
2017-09-24,0.34814174980104934,0.4095237867484326
2017-09-25,0.34814174980104934,0.4095237867484326
2017-09-26,0.34295371726627133,0.40677522458506477
2017-09-27,0.343296741863019,0.40524600433078733
2017-09-28,0.35074424486414957,0.41463963306768503
2017-09-29,0.35573827544859304,0.4192327956751474
2017-09-30,0.3530397511162632,0.41729261270387297
2017-10-01,0.35282409981291857,0.41705929726882923
2017-10-02,0.35282409981291857,0.4170592972688293
2017-10-03,0.35544511124663447,0.41899196367056774
2017-10-04,0.35699411601423436,0.42058887346629414
2017-10-05,0.35791802351756963,0.4218854942744078
2017-10-06,0.3578243999791871,0.4217890288603521
2017-10-07,0.3548819713126809,0.41837606797674537
2017-10-08,0.3548819713126809,0.41837606797674537
2017-10-09,0.3548819713126809,0.41837606797674537
2017-10-10,0.35662811431552655,0.4195980366333035
2017-10-11,0.35899044245413925,0.42161903874208284
2017-10-12,0.3609678017132962,0.4237462015084377
2017-10-13,0.34915185680973126,0.40948892728007463
2017-10-14,0.3523898207402096,0.4126651511545054
2017-10-15,0.3523898207402096,0.4126651511545054
2017-10-16,0.3523898207402096,0.41266515115450547
2017-10-17,0.342382182274606,0.40443723109715024
2017-10-18,0.34491665471977456,0.4055730599621292
2017-10-19,0.3439228918687475,0.4062448243771783
2017-10-20,0.33020790138490974,0.39416316752528124
2017-10-21,0.3402547932808549,0.4046296099590426
2017-10-22,0.3402547932808549,0.40462960995904257
2017-10-23,0.3402547932808549,0.40462960995904257
2017-10-24,0.33830771571295604,0.40343271605984987
2017-10-25,0.33070078797831526,0.3956224554033238
2017-10-26,0.32260449190284196,0.3863139987215822
2017-10-27,0.32204540847228047,0.38657440177763003
2017-10-28,0.3070464747078634,0.37315107543198517
2017-10-29,0.3070464747078634,0.37315107543198517
2017-10-30,0.3070464747078634,0.37315107543198517
2017-10-31,0.3169317151175982,0.384776498195895
2017-11-01,0.31837045785710677,0.38628379242618716
2017-11-02,0.31364074720583784,0.3821348427832095
2017-11-03,0.3173869502898619,0.3846324990583774
2017-11-04,0.3148175998269962,0.38274519303747534
2017-11-05,0.31481759982699614,0.38274519303747534
2017-11-06,0.31481759982699614,0.38274519303747534
2017-11-07,0.31406723999904373,0.3817641556577623
2017-11-08,0.28585463006483935,0.35104124450505036
2017-11-09,0.28326986460938536,0.34643927350786874
2017-11-10,0.27820522319353225,0.3390872248174111
2017-11-11,0.27359285671887335,0.33463673621407747
2017-11-12,0.27359285671887335,0.33463673621407747
2017-11-13,0.2735928567188733,0.33463673621407747
2017-11-14,0.24604268107928914,0.3110272440385329
2017-11-15,0.2456490187604587,0.31010273760955265
2017-11-16,0.25236946675145017,0.31430340774022986
2017-11-17,0.2620124998987803,0.32271195133863745
2017-11-18,0.26094491042907836,0.32007381468437646
2017-11-19,0.26094491042907836,0.32007381468437646
2017-11-20,0.26094491042907836,0.32007381468437646
2017-11-21,0.2579493376670229,0.3165997743798847
2017-11-22,0.25675592180559575,0.31760805928512614
2017-11-23,0.2606832414516632,0.32042385362463205
2017-11-24,0.26403440821883195,0.32397416382149413
2017-11-25,0.26275685175754715,0.3228834196155623
2017-11-26,0.26275685175754715,0.3228834196155623
2017-11-27,0.26275685175754715,0.3228834196155623
2017-11-28,0.2636843755361402,0.32185429417375616
2017-11-29,0.2646318542772593,0.32054517281666817
2017-11-30,0.2479892567439917,0.3064098583147647
2017-12-01,0.25657551473564816,0.31181989484090145
2017-12-02,0.26391972725961377,0.3193538501865423
2017-12-03,0.2641906266479412,0.3196931933657858
2017-12-04,0.26419062664794113,0.3196931933657857
2017-12-05,0.2607328009833854,0.31664690358550424
2017-12-06,0.2620126118193262,0.31596609808399334
2017-12-07,0.2596858037142638,0.3131672040789087
2017-12-08,0.2569945795600956,0.3120139868667397
2017-12-09,0.2606785488393025,0.3143333505000223
2017-12-10,0.2606785488393025,0.3143333505000223
2017-12-11,0.2606785488393025,0.3143333505000223
2017-12-12,0.2596487759124194,0.31348392509854833
2017-12-13,0.2586987255281869,0.31294005778719347
2017-12-14,0.25547345223658474,0.3110729929155492
2017-12-15,0.2587185949390468,0.3126136666484137
2017-12-16,0.258404264068268,0.31214495363046507
2017-12-17,0.258404264068268,0.312144953630465
2017-12-18,0.258404264068268,0.31214495363046507
2017-12-19,0.25579663640455746,0.3086889374281074
2017-12-20,0.25683466728039805,0.3116742989931387
2017-12-21,0.25565972049225194,0.3107066023369108
2017-12-22,0.2531815189902546,0.30901199214355923
2017-12-23,0.24463567221703142,0.30026524428091944
2017-12-24,0.24463567221703142,0.30026524428091944
2017-12-25,0.24463567221703142,0.30026524428091944
2017-12-26,0.24608582464026205,0.3016883025644018
2017-12-27,0.2440071711030131,0.2987610091198736
2017-12-28,0.24557168592604878,0.2991637025363924
2017-12-29,0.24410505249980755,0.2985836898787541
2017-12-30,0.2568952552229706,0.308561969433559
2017-12-31,0.2568952552229706,0.30856196943355896
2018-01-01,0.25674851749519,0.30838328722094166
2018-01-02,0.24740291976566134,0.30050128948253824
2018-01-03,0.25489183853774555,0.3051711858840689
2018-01-04,0.25576485406165456,0.3077002836688668
2018-01-05,0.25383387468050744,0.30819474031411864
2018-01-06,0.2582598494059596,0.3125076098708841
2018-01-07,0.2582598494059596,0.31250760987088416
2018-01-08,0.2582598494059596,0.3125076098708841
2018-01-09,0.257170108031404,0.3113361788397136
2018-01-10,0.258235521833196,0.31178722895101146
2018-01-11,0.258252784845781,0.31282900320090107
2018-01-12,0.2549996927870718,0.31055240423621194
2018-01-13,0.25675237797248035,0.3125389067776395
2018-01-14,0.25675237797248035,0.31253890677763946
2018-01-15,0.2567523779724803,0.31253890677763946
2018-01-16,0.2604703687275871,0.3167249910908909
2018-01-17,0.2521683716233645,0.31156274386945493
2018-01-18,0.24493046612961553,0.3042558555662541
2018-01-19,0.2369302371094362,0.2985332030017529
2018-01-20,0.23573184421669177,0.29859925292266554
2018-01-21,0.23573184421669177,0.29859925292266554
2018-01-22,0.23573184421669177,0.29859925292266554
2018-01-23,0.2363901395935532,0.2982330785638235
2018-01-24,0.23691959549316816,0.2975436496271767
2018-01-25,0.22957721202255957,0.2934135009228764
2018-01-26,0.22908349987845875,0.29119500219444916
2018-01-27,0.2344248553200759,0.2965711248071118
2018-01-28,0.2344248553200759,0.29657112480711184
2018-01-29,0.2344248553200759,0.29657112480711184
2018-01-30,0.23703935646247556,0.3000492539331839
2018-01-31,0.23886177342068107,0.305689014711241
2018-02-01,0.2405164725729007,0.3084963497439215
2018-02-02,0.23198571898866227,0.304784036494601
2018-02-03,0.2659129949741274,0.3449792788096447
2018-02-04,0.2659129949741274,0.3449792788096447
2018-02-05,0.26591299497412735,0.34497927880964463
2018-02-06,0.31778436738289556,0.4048595668670489
2018-02-07,0.30180387689903676,0.3938278470987018
2018-02-08,0.3013890117700948,0.39256549681779446
2018-02-09,0.3221548014469633,0.41168233644635505
2018-02-10,0.305865194769084,0.39936454655924436
2018-02-11,0.305865194769084,0.39936454655924436
2018-02-12,0.305865194769084,0.39936454655924436
2018-02-13,0.30681530699755727,0.40127036567079377
2018-02-14,0.3077316295074695,0.4020532918739384
2018-02-15,0.3157680391161282,0.4059867338495636
2018-02-16,0.3275953812211255,0.411141612167794
2018-02-17,0.32579988172944163,0.4097280877488709
2018-02-18,0.32579988172944163,0.4097280877488709
2018-02-19,0.32579988172944163,0.40972808774887093
2018-02-20,0.32901656746902597,0.41263555550298886
2018-02-21,0.32698293124580524,0.40912377588105353
2018-02-22,0.330739092696692,0.41214485599437445
2018-02-23,0.3326551841209497,0.4131424239692335
2018-02-24,0.33501047902885245,0.4169776342171016
2018-02-25,0.33501047902885245,0.41697763421710166
2018-02-26,0.3350104790288524,0.4169776342171016
2018-02-27,0.33259412908190056,0.4157162440311418
2018-02-28,0.3382120692824847,0.4202420857000765
2018-03-01,0.3397433599988504,0.41746691030297467
2018-03-02,0.33815759374658266,0.4171790819309751
2018-03-03,0.336043418122297,0.41445479399786783
2018-03-04,0.336043418122297,0.41445479399786783
2018-03-05,0.33610901798338166,0.4145212652519275
2018-03-06,0.335514103966845,0.4142046351380563
2018-03-07,0.3375349368287238,0.4172623036868786
2018-03-08,0.3374990374477695,0.4162186639835525
2018-03-09,0.3358411286144656,0.41628063337185994
2018-03-10,0.33754261114390416,0.4167282016274574
2018-03-11,0.33754261114390416,0.41672820162745733
2018-03-12,0.33754261114390416,0.4167282016274574
2018-03-13,0.3389528356213357,0.41755316623198563
2018-03-14,0.3386174656565457,0.41682068877816814
2018-03-15,0.3397602453523765,0.41759181508936677
2018-03-16,0.33964159697971613,0.4179424442923944
2018-03-17,0.3398602762965636,0.41872886344737564
2018-03-18,0.3398602762965636,0.41872886344737564
2018-03-19,0.3398602762965637,0.41872886344737575
2018-03-20,0.3389020383322537,0.4187208254807368
2018-03-21,0.34109111676804443,0.42132509291770076
2018-03-22,0.33498491238689776,0.4160396385117397
2018-03-23,0.3400506347365481,0.41848606991710513
2018-03-24,0.33453756685781344,0.41657094439785786
2018-03-25,0.3345375668578134,0.4165709443978578
2018-03-26,0.33453756685781344,0.41657094439785786
2018-03-27,0.33786832798802624,0.4193002933397363
2018-03-28,0.33863359574827495,0.41675454392448935
2018-03-29,0.3390428159162201,0.41553759396215434
2018-03-30,0.33799867508048714,0.4165347249405345
2018-03-31,0.33725575673746483,0.4166592663878672
2018-04-01,0.337044722551278,0.4164348525843223
2018-04-02,0.337044722551278,0.4164348525843222
2018-04-03,0.33728062889246335,0.4170949523630088
2018-04-04,0.34280348438441627,0.41864462218064047
2018-04-05,0.343567761152486,0.42008287791576415
2018-04-06,0.34863195634532607,0.42212589249904586
2018-04-07,0.36184792652643066,0.42209251943035925
2018-04-08,0.36184792652643066,0.42209251943035925
2018-04-09,0.36184792652643066,0.4220925194303593
2018-04-10,0.34635993389912645,0.41441630854168465
2018-04-11,0.36159737230210603,0.4218406188041391
2018-04-12,0.36318128398938154,0.4225422409481144
2018-04-13,0.3607427032647057,0.41542465116397076
2018-04-14,0.3738940954823255,0.427898294609057
2018-04-15,0.3738940954823255,0.42789829460905693
2018-04-16,0.3738940954823255,0.42789829460905693
2018-04-17,0.37330042168258837,0.42642682609153715
2018-04-18,0.3720975630158318,0.4275153281649235
2018-04-19,0.37007119490323304,0.42168925585641726
2018-04-20,0.3656867212573061,0.41786063517661703
2018-04-21,0.36725179390921503,0.4199610978736255
2018-04-22,0.36725179390921503,0.4199610978736255
2018-04-23,0.36725179390921503,0.4199610978736256
2018-04-24,0.3649489925123592,0.41816258620097757
2018-04-25,0.3604719920359422,0.41611419508203273
2018-04-26,0.3610786845626292,0.4147058952915738
2018-04-27,0.360583033312767,0.4155672795592138
2018-04-28,0.3652407061112852,0.4173385569728765
2018-04-29,0.3652407061112851,0.41733855697287653
2018-04-30,0.3652407061112852,0.41733855697287653
2018-05-01,0.3674695495335947,0.4187268727248744
2018-05-02,0.37155222923366554,0.4218193441849563
2018-05-03,0.36799733536675927,0.4216607322562204
2018-05-04,0.3614553914234653,0.4166250128083136
2018-05-05,0.37010291014730784,0.4233503844939399
2018-05-06,0.3701029101473079,0.42335038449394
2018-05-07,0.37010291014730784,0.42335038449393997
2018-05-08,0.3659739654205422,0.42168205449789814
2018-05-09,0.36729765969096045,0.42241231984767347
2018-05-10,0.37264670726422744,0.42636149259804546
2018-05-11,0.3721998253927002,0.4276050960761448
2018-05-12,0.36695738884002627,0.42499679372104754
2018-05-13,0.3669573888400262,0.4249967937210475
2018-05-14,0.3669573888400262,0.4249967937210475
2018-05-15,0.3670590072109342,0.4251047105850519
2018-05-16,0.3628289267434342,0.42545147769066505
2018-05-17,0.3607350169212459,0.42417434927000747
2018-05-18,0.3614062926909131,0.42491227673434867
2018-05-19,0.3620942686622232,0.4245780202275098
2018-05-20,0.3620942686622232,0.42457802022750973
2018-05-21,0.3620942686622232,0.4245780202275098
2018-05-22,0.36010045107907723,0.4233391969433596
2018-05-23,0.35743824498861454,0.4215913172818296
2018-05-24,0.3559283086676319,0.422002398595279
2018-05-25,0.33236590188913817,0.4036508428704004
2018-05-26,0.3320546248934646,0.4008761552975921
2018-05-27,0.3320546248934646,0.4008761552975921
2018-05-28,0.33205462489346455,0.4008761552975921
2018-05-29,0.3285964441127369,0.39770542876352244
2018-05-30,0.34259130680070066,0.40740987335891904
2018-05-31,0.3585641283114059,0.4170200249594767
2018-06-01,0.36134558694359437,0.417847644856248
2018-06-02,0.3634272788620994,0.42061467540959524
2018-06-03,0.363947921972878,0.42134407883425956
2018-06-04,0.363947921972878,0.4213440788342595
2018-06-05,0.35333982838474765,0.41095332001787965
2018-06-06,0.34380207539613455,0.40548596424285827
2018-06-07,0.3454637561699783,0.4072927155298802
2018-06-08,0.34127129800246514,0.40426918764835684
2018-06-09,0.3292885445732484,0.39632311092609
2018-06-10,0.3292885445732484,0.39632311092609
2018-06-11,0.3292885445732484,0.39632311092609
2018-06-12,0.3288325543431086,0.3960559487315335
2018-06-13,0.32241597803091815,0.3904767852853405
2018-06-14,0.3212630440882297,0.3888265554714162
2018-06-15,0.3184192429582392,0.38629158914137635
2018-06-16,0.31988456929024806,0.3879475762746104
2018-06-17,0.3198845692902481,0.3879475762746104
2018-06-18,0.319884569290248,0.3879475762746104
2018-06-19,0.31683519136046195,0.3848431707584244
2018-06-20,0.31860316469048183,0.38260627299413563
2018-06-21,0.31764166593287513,0.381819790178303
2018-06-22,0.321998232906877,0.3862044515657625
2018-06-23,0.3093795963816389,0.37456260087511273
2018-06-24,0.3093795963816389,0.37456260087511273
2018-06-25,0.3093795963816389,0.37456260087511273
2018-06-26,0.32118341983002135,0.3839221787048852
2018-06-27,0.3289891431950241,0.387135796277327
2018-06-28,0.33181388022232755,0.3921973913875509
2018-06-29,0.33516305531821305,0.39386052899349644
2018-06-30,0.33612149978386396,0.3944153062709585
2018-07-01,0.3352806278536466,0.3930605370150276
2018-07-02,0.3352806278536466,0.3930605370150276
2018-07-03,0.32971697026169816,0.3884997457369331
2018-07-04,0.32933680462423753,0.386808894293981
2018-07-05,0.3316499035370811,0.3884494746325762
2018-07-06,0.333987828872086,0.3919523066120403
2018-07-07,0.33119653281083894,0.3916401713546978
2018-07-08,0.33119653281083894,0.3916401713546978
2018-07-09,0.33119653281083894,0.39164017135469775
2018-07-10,0.3351477738323661,0.3958804913529658
2018-07-11,0.33688418450708735,0.39669515781551157
2018-07-12,0.33495491001594896,0.39373673901292117
2018-07-13,0.33719207181955735,0.3966287831409879
2018-07-14,0.33819559061948457,0.3980380740338083
2018-07-15,0.33819559061948457,0.39803807403380836
2018-07-16,0.33819559061948457,0.39803807403380836
2018-07-17,0.33451482478794936,0.3941759437586216
2018-07-18,0.34361065999542684,0.4040270330073253
2018-07-19,0.3423523962377482,0.4020564046893585
2018-07-20,0.34186852414017566,0.40275251921243865
2018-07-21,0.33434035407234763,0.3983262522451981
2018-07-22,0.3343403540723476,0.3983262522451981
2018-07-23,0.3343403540723476,0.3983262522451981
2018-07-24,0.33070693021169273,0.3969531473389759
2018-07-25,0.3275538761024557,0.3937365266536405
2018-07-26,0.329196026907885,0.3949986418861901
2018-07-27,0.3206487468932009,0.38800768736748
2018-07-28,0.31771271131408113,0.3844603772794359
2018-07-29,0.31771271131408113,0.3844603772794359
2018-07-30,0.31771271131408113,0.3844603772794358
2018-07-31,0.3142378936997174,0.3818557751967044
2018-08-01,0.295486389342831,0.3614641862518744
2018-08-02,0.28255525081659716,0.35389457190425216
2018-08-03,0.27571903134259795,0.34964911317749775
2018-08-04,0.2627465405908946,0.33765173297449325
2018-08-05,0.2627465405908946,0.33765173297449325
2018-08-06,0.2627465405908946,0.33765173297449325
2018-08-07,0.25957140609283386,0.33488686609382307
2018-08-08,0.2635602530198756,0.3388577400458538
2018-08-09,0.25521592925231457,0.3314047712284245
2018-08-10,0.25573526646019246,0.33215517503479564
2018-08-11,0.2642452692905893,0.34022816750508345
2018-08-12,0.26424526929058917,0.34022816750508345
2018-08-13,0.2642452692905893,0.34022816750508345
2018-08-14,0.26388726720505856,0.3396320542023229
2018-08-15,0.2679685744773206,0.34295029671715055
2018-08-16,0.27797929204057187,0.3519517575637025
2018-08-17,0.28526381079558816,0.3541335339468292
2018-08-18,0.2866994885033903,0.354541023766682
2018-08-19,0.2866994885033902,0.3545410237666819
2018-08-20,0.2866994885033903,0.35454102376668195
2018-08-21,0.28645350291342636,0.3548179450097213
2018-08-22,0.28892970777024635,0.35675653166953436
2018-08-23,0.2874365998433469,0.35583354994556815
2018-08-24,0.2859204818406149,0.35312697864904236
2018-08-25,0.2894770321939058,0.35601126986878795
2018-08-26,0.2894770321939058,0.35601126986878795
2018-08-27,0.2894770321939058,0.356011269868788
2018-08-28,0.2850725402348657,0.34775281460947
2018-08-29,0.28661635455215284,0.3494654470333587
2018-08-30,0.2735782000311422,0.33818974021579584
2018-08-31,0.28035111373908683,0.34494630882944555
2018-09-01,0.2792162858926416,0.34356286315387846
2018-09-02,0.28044012574347116,0.34538534848019287
2018-09-03,0.28044012574347116,0.3453853484801929
2018-09-04,0.28625721235700546,0.3508481820599917
2018-09-05,0.2876421105266125,0.35415601685753434
2018-09-06,0.2831010540517296,0.34989702673283735
2018-09-07,0.2796898702335691,0.34631098186884746
2018-09-08,0.27831214013615857,0.34505379393502494
2018-09-09,0.2783121401361585,0.3450537939350249
2018-09-10,0.27831214013615857,0.34505379393502494
2018-09-11,0.27332684583354727,0.3392628152575291
2018-09-12,0.2749945238491683,0.3410467779895764
2018-09-13,0.2703855565599103,0.3361528366666909
2018-09-14,0.26809354434184945,0.33294424710608606
2018-09-15,0.26757090811857837,0.33241354155025993
2018-09-16,0.26757090811857837,0.33241354155025993
2018-09-17,0.26757090811857837,0.33241354155025993
2018-09-18,0.26597888981708234,0.3325899417724651
2018-09-19,0.2727573478487072,0.3378116025554506
2018-09-20,0.27349557000198654,0.3391539575173781
2018-09-21,0.2747922963692484,0.3401688870673849
2018-09-22,0.27580562708979106,0.34008549539201866
2018-09-23,0.27580562708979106,0.34008549539201866
2018-09-24,0.27580562708979106,0.34008549539201866
2018-09-25,0.2726778619086956,0.3375799326857821
2018-09-26,0.27640715482657896,0.34128825103263855
2018-09-27,0.2739572633421685,0.33707023832138483
2018-09-28,0.27910071677812714,0.34308010448976994
2018-09-29,0.2759316280958398,0.343721931938493
2018-09-30,0.2759316280958398,0.343721931938493
2018-10-01,0.2749502147731058,0.34227152762747554
2018-10-02,0.2780989384067405,0.3409364389839473
2018-10-03,0.2805052178962848,0.34218492765015035
2018-10-04,0.29352443622985736,0.35277844691239896
2018-10-05,0.2918617405296837,0.3565309469369959
2018-10-06,0.288291885715561,0.3554378396693341
2018-10-07,0.288291885715561,0.3554378396693341
2018-10-08,0.288291885715561,0.3554378396693341
2018-10-09,0.2889838022215036,0.3548404421855342
2018-10-10,0.2817609431712573,0.3488250086085043
2018-10-11,0.2976702182223212,0.37504076086810145
2018-10-12,0.3219532641653355,0.38607104626167754
2018-10-13,0.31655451117657274,0.381848905724617
2018-10-14,0.31655451117657274,0.381848905724617
2018-10-15,0.31655451117657274,0.3818489057246169
2018-10-16,0.3153613308997642,0.3800450040060116
2018-10-17,0.31555293354294656,0.38332903504028876
2018-10-18,0.3112184434462144,0.380676494471512
2018-10-19,0.3135450530237572,0.38348514548217794
2018-10-20,0.30842008701129214,0.37989145744863567
2018-10-21,0.30842008701129214,0.37989145744863567
2018-10-22,0.30842008701129214,0.37989145744863567
2018-10-23,0.30955298937815856,0.3778297892143494
2018-10-24,0.3121882357275975,0.37953846268040703
2018-10-25,0.318547388718615,0.38507409152123495
2018-10-26,0.31913049069155985,0.38260548815665435
2018-10-27,0.3282721558541613,0.3853968439395566
2018-10-28,0.3282721558541613,0.3853968439395566
2018-10-29,0.3282721558541613,0.3853968439395566
2018-10-30,0.323328604069063,0.3820446655662712
2018-10-31,0.3257436736982962,0.3819855683216956
2018-11-01,0.3266480925289537,0.38444512202117603
2018-11-02,0.323027422714557,0.38285013963377906
2018-11-03,0.31823429563709327,0.3801863439329937
2018-11-04,0.31823429563709327,0.3801863439329937
2018-11-05,0.3182342956370932,0.3801863439329937
2018-11-06,0.3154405693733606,0.3778913170134256
2018-11-07,0.3163614651705227,0.37880632876555376
2018-11-08,0.31643479331122504,0.3832127462655375
2018-11-09,0.3132669637858352,0.3815783903120289
2018-11-10,0.31498965245761784,0.3825972171765308
2018-11-11,0.31498965245761784,0.3825972171765308
2018-11-12,0.31498965245761784,0.3825972171765308
2018-11-13,0.3141548253426378,0.38323874305140754
2018-11-14,0.3083658119533664,0.37966272770192955
2018-11-15,0.31026099013175523,0.3807254379958046
2018-11-16,0.3077236191542651,0.37653500890533526
2018-11-17,0.30434482949309627,0.37508064926253837
2018-11-18,0.30434482949309616,0.37508064926253837
2018-11-19,0.30434482949309627,0.37508064926253837
2018-11-20,0.3038711874030504,0.37677447819577387
2018-11-21,0.30363898388155175,0.37648501312359617
2018-11-22,0.3020469852091495,0.37599710728505814
2018-11-23,0.3031802115778851,0.3759515783190309
2018-11-24,0.3030431720966413,0.3750476001550816
2018-11-25,0.3030431720966413,0.3750476001550817
2018-11-26,0.3030431720966413,0.37504760015508165
2018-11-27,0.30699225596322666,0.3790206865698802
2018-11-28,0.30574626296133245,0.3778136670970878
2018-11-29,0.3068364056024242,0.379980419129771
2018-11-30,0.3095544725934642,0.38027582828698686
2018-12-01,0.3080128162036309,0.3798773305195646
2018-12-02,0.30801281620363097,0.37987733051956457
2018-12-03,0.30822105294260327,0.3800786679005333
2018-12-04,0.3077466802508034,0.3827521412050026
2018-12-05,0.33281202841497576,0.3989544037793507
2018-12-06,0.33525688928261227,0.39799063678410246
2018-12-07,0.3364900016282613,0.39957667231364674
2018-12-08,0.33771450525866437,0.40161511631289165
2018-12-09,0.33771450525866437,0.4016151163128916
2018-12-10,0.3377145052586643,0.40161511631289165
2018-12-11,0.33749405762507567,0.401242257791928
2018-12-12,0.3364848741396752,0.401839155206111
2018-12-13,0.3430083477442148,0.40385019644149484
2018-12-14,0.3267254894775236,0.39541814456730096
2018-12-15,0.32678669804419663,0.3947027175669981
2018-12-16,0.3267866980441965,0.3947027175669981
2018-12-17,0.3267866980441966,0.3947027175669981
2018-12-18,0.33488855015060826,0.3986728779941057
2018-12-19,0.33364618422077646,0.3948735821343914
2018-12-20,0.33889407864133386,0.3970445450733937
2018-12-21,0.33371046329472953,0.3921832883474023
2018-12-22,0.3316660867093701,0.3936751659241755
2018-12-23,0.3316660867093701,0.39367516592417545
2018-12-24,0.3316660867093701,0.39367516592417545
2018-12-25,0.34173414514514805,0.4015965040118689
2018-12-26,0.3425834304297627,0.402434745579487
2018-12-27,0.36184906376224896,0.41930062107768645
2018-12-28,0.36021012586596407,0.41884886442275876
2018-12-29,0.35376868806717815,0.41527762641353083
2018-12-30,0.3537686880671781,0.4152776264135307
2018-12-31,0.35376868806717804,0.4152776264135307
2019-01-01,0.3518074057544699,0.4145512002249257
2019-01-02,0.34778889208714503,0.4137179437647824
2019-01-03,0.34262283883419314,0.40962818133656115
2019-01-04,0.3543882523661825,0.4150597159168846
2019-01-05,0.39052784329968887,0.4411672296990916
2019-01-06,0.3905278432996889,0.4411672296990916
2019-01-07,0.39052784329968887,0.44116722969909156
2019-01-08,0.39287816229945977,0.44286920576540323
2019-01-09,0.395980331803301,0.44445691241272794
2019-01-10,0.39508375083666614,0.4421211546464529
2019-01-11,0.3974264591640551,0.44355614166347507
2019-01-12,0.39725342092276694,0.4435882353806829
2019-01-13,0.39725342092276694,0.4435882353806829
2019-01-14,0.397253420922767,0.4435882353806829
2019-01-15,0.4001123311074047,0.44648340155603655
2019-01-16,0.40242239957189196,0.44791825922295286
2019-01-17,0.40243567756272264,0.4472267479866935
2019-01-18,0.40697872983142,0.45274196636962843
2019-01-19,0.4129275562677569,0.4581952547326123
2019-01-20,0.4129275562677569,0.45819525473261236
2019-01-21,0.4129275562677569,0.45819525473261236
2019-01-22,0.4162786064674168,0.4600330126819685
2019-01-23,0.41796149929152465,0.4614722944892856
2019-01-24,0.4179112963458218,0.461657920361804
2019-01-25,0.41525341714660613,0.45905047006900085
2019-01-26,0.4139087492089438,0.458104501078663
2019-01-27,0.4139087492089438,0.458104501078663
2019-01-28,0.4139087492089439,0.458104501078663
2019-01-29,0.4158130225559915,0.4567165208700977
2019-01-30,0.4151685433203799,0.4567006515583848
2019-01-31,0.41579346576362347,0.45619621916262276
2019-02-01,0.40478438010208007,0.4481047350355815
2019-02-02,0.403058980938046,0.44819090233833025
2019-02-03,0.403058980938046,0.4481909023383303
2019-02-04,0.403058980938046,0.4481909023383303
2019-02-05,0.4074828221449878,0.45073707345553
2019-02-06,0.39389294903660804,0.4391116402000089
2019-02-07,0.3925159417309949,0.43734083647646066
2019-02-08,0.39605050049812063,0.4418987006139893
2019-02-09,0.40240124065958743,0.4429867955225939
2019-02-10,0.40240124065958743,0.4429867955225939
2019-02-11,0.40240124065958743,0.4429867955225939
2019-02-12,0.40326717669384227,0.44427956192972756
2019-02-13,0.4083078920751923,0.4479172478977293
2019-02-14,0.40919685856175186,0.44898155878607315
2019-02-15,0.41038578559351985,0.45049021530743355
2019-02-16,0.41024795930024216,0.4518604943684364
2019-02-17,0.41024795930024216,0.4518604943684364
2019-02-18,0.4102479593002421,0.45186049436843634
2019-02-19,0.40259978378140493,0.4470525819340146
2019-02-20,0.40293707679432506,0.4481826421885661
2019-02-21,0.4042836750650487,0.4487001537837748
2019-02-22,0.41547452674141205,0.45126715950649826
2019-02-23,0.41109399181378625,0.4464846180082647
2019-02-24,0.41109399181378625,0.4464846180082647
2019-02-25,0.41109399181378625,0.4464846180082647
2019-02-26,0.39099639219717836,0.42664158029230564
2019-02-27,0.39157912482767293,0.42694308139741965
2019-02-28,0.3758517106916258,0.4176213577001529
2019-03-01,0.3786989670986034,0.4203005125741298
2019-03-02,0.38109152108056354,0.42224669909673684
2019-03-03,0.3810915210805636,0.4222466990967369
2019-03-04,0.3810915210805636,0.4222466990967369
