,PCA,Correlation,Volatility,Skewness,Kurtosis,Entropy,Anomaly,Clustering,Regime_GMM,HMM,Magnitude,Drawdown,Momentum,Network,Dispersion,Covariance
1986-05-18,0.44425932080216884,0.3636047587294238,0.05457124457765468,0.6797475989524376,0.03739242713187789,0.9342549768945702,0.5,0.9147693275002543,0.11971646066846953,0.0,0.07569767654483275,0.0,0.2751646396214659,0.050955414012738856,0.0510092273592184,0.2635420950511807
1986-05-23,0.4476150753208097,0.35872063296782364,0.0540758509474277,0.6732077710366643,0.03794156922165694,0.9340212493430804,0.5,0.9165104902550322,0.14196079451105736,0.0,0.07382977108715058,0.0,0.30680322954419376,0.04777070063694268,0.04994713230914442,0.3145557831352507
1986-05-28,0.4724961668402338,0.37530345366513757,0.05190650678067096,0.6705460262267664,0.03543591573705241,0.9298526589149407,0.5,0.9498866206639653,0.14589309202187434,0.0,0.07049153308203542,0.0,0.2837733960455718,0.04777070063694268,0.047837705545351494,0.4618200455641159
1986-06-02,0.46416226687780704,0.38088504269787093,0.0531527432372096,0.6418765085394367,0.032495906783420736,0.9290907662021368,0.5,0.9358537940209083,0.11465808925496382,0.0,0.07385222645331278,0.0,0.49718433125922,0.03821656050955414,0.049755137765500335,0.457063607376775
1986-06-07,0.48787998157621515,0.37734746545413733,0.051727325910752166,0.696439763619053,0.011345960618810103,0.9346523629731976,0.5,0.9328430495668588,0.11846635165217899,0.0,0.07424334688931124,0.0,0.36773609006321073,0.044585987261146494,0.049786947193950964,0.2696113801572913
1986-06-12,0.5105837052430967,0.3942009996652827,0.05265761819648772,0.7077339587375369,0.01092535935341881,0.9337878407383875,0.5,0.9369871062063684,0.10332227813505032,0.0,0.07670491619349158,0.0,0.2680236553840522,0.04777070063694268,0.05241437344422084,0.3862480937572278
1986-06-17,0.5374561024354588,0.4186381726780076,0.05365178208460539,0.7094117793473347,0.0100784772719205,0.9333993833412093,0.5,0.9598553841953862,0.14070552603893088,0.0,0.07824686291091579,0.0,0.25239507760376817,0.04777070063694268,0.05406419857760544,0.2875564662564003
1986-06-22,0.5362256544408827,0.39631172629084005,0.04649441238473176,0.6582095407205631,0.0,0.9083511965021005,0.5,0.9595292514254952,0.4025721417359563,0.0,0.06944840796090224,0.0,0.11141979777792325,0.050955414012738856,0.04646587309975331,0.3919338985439231
1986-06-27,0.5825085174961462,0.4443152329099594,0.04027063386895414,0.6648130928023959,0.00868291660696249,0.9034211552253222,0.5,0.9661252187455044,0.17093320020021752,0.0,0.05900526751485944,0.0,0.19922298401069838,0.05414012738853503,0.04005515721603987,0.4619344281469972
1986-07-02,0.5851042370711552,0.43351515790472717,0.040763112650302906,0.626871053441318,0.04536811532148206,0.9081859923632714,0.5,0.9554359406839414,0.16411683181830983,0.0,0.05450022738395041,0.0,0.14180892063418127,0.06050955414012739,0.03703765188819273,0.4174488172679022
1986-07-07,0.5817093145356534,0.42248445326942025,0.03935991298400391,0.6099551717823509,0.049251120867900566,0.9046079067625237,0.5,0.9597191184657268,0.16569417040233997,0.0,0.05131510332938363,0.0,0.17860473449511696,0.057324840764331204,0.03524897599420289,0.2076204078760067
1986-07-12,0.5684835613473618,0.4168795165319143,0.04332442270112639,0.6141996783099659,0.06212818884474427,0.9120346751319443,0.5,0.954322825118832,0.1736580910068822,0.0,0.05652029649908115,0.0,0.15458699051717467,0.057324840764331204,0.04078737584211865,0.38255716456206024
1986-07-17,0.5698893278660789,0.41508615422798045,0.04326787525935823,0.6028985679948844,0.05397097982210402,0.9119383134534411,0.5,0.9403674705480409,0.2045520660227331,0.0,0.05644241394796562,0.0,0.17839921521803723,0.057324840764331204,0.038661352465675126,0.5813553989717851
1986-07-22,0.5566031523008215,0.40351212768173134,0.04107147140804281,0.6001656373953276,0.0647840587723228,0.9101949124833463,0.5,0.9117517452752455,0.2380653031450775,0.0,0.054412585052886,0.0,0.18973838640735202,0.06050955414012739,0.038372593998687476,0.5834217549929347
1986-07-27,0.5356716819302758,0.3920539907654908,0.042954669732054196,0.6358359951359025,0.07286427181047038,0.9143150070481115,0.5,0.8997869654115068,0.21771261913977125,0.0,0.054662937404331945,0.0,0.23853944055700385,0.057324840764331204,0.03966810830836493,0.5623357797645919
1986-08-01,0.5018979108355344,0.3824168273075815,0.041896415158075906,0.6424093409179342,0.07096466901386099,0.914493940175433,0.5,0.88304159792589,0.2189293738669136,0.0,0.05576361245852695,0.0,0.38801504712177887,0.057324840764331204,0.040606939411793094,0.4058148394652355
1986-08-06,0.437552637511902,0.29374536650330435,0.04029582270878975,0.6262428056436131,0.0832914040742214,0.9027824427704191,0.5,0.8395136269847686,0.14626577876814864,0.0,0.050667008311219994,0.0,0.4300463566580355,0.05414012738853503,0.0392739101227259,0.32678029855741236
1986-08-11,0.4050902659925655,0.2419211187660519,0.03448525729294844,0.5816218498429792,0.07429681544715716,0.8889158004547324,0.5,0.82142787669977,0.13407992725139797,0.0,0.04419141673975346,0.0,0.3388819458482488,0.044585987261146494,0.0339489734707814,0.2759030785480446
1986-08-16,0.31037025899815873,0.15676157761047949,0.02673423039976756,0.5593566101535602,0.07521088991719878,0.8802323012483895,0.5,0.7941043020835559,0.13174149916752984,0.0,0.03435027829482244,0.0,0.36389884418008195,0.03503184713375796,0.025294378564141667,0.3434410941723416
1986-08-21,0.2850687690119774,0.15009294777395432,0.02853878210114837,0.5935320647174941,0.0708007025628826,0.8810631604348077,0.5,0.7638480993646697,0.16432071838463783,0.0,0.03828347861767362,0.0,0.43834030345847524,0.03503184713375796,0.028602369626747448,0.28126481503182027
1986-08-26,0.2558217600426252,0.16083080223605123,0.028502166622111337,0.5909108600787493,0.07369459455639824,0.8806975560985019,0.5,0.7703672843193341,0.1394663405586047,0.0,0.038173196807259266,0.0,0.5497121043919564,0.03184713375796178,0.029237058099231588,0.24886705407214296
1986-08-31,0.266917720811981,0.1417937808767113,0.034759209958536895,0.5968669487741286,0.07237523378675151,0.883639763235044,0.5,0.782645066740547,0.16533943999924774,0.0,0.04433933681143119,0.0,0.464122953750435,0.03184713375796178,0.037634069455938134,0.37780711388857074
1986-09-05,0.28825394713944275,0.18460050819231733,0.03608624682083451,0.6219538057417838,0.05423779588371974,0.8803818670188684,0.5,0.7935183127026342,0.20772632062089555,0.0,0.04563990899728089,0.0,0.3896752827963793,0.03184713375796178,0.04224121640483851,0.518715613261257
1986-09-10,0.30163445176019354,0.1966336401730753,0.04246547976966728,0.5912664829666667,0.041110039200777625,0.8762549913095988,0.5,0.8060342774487237,0.19852148274538123,0.0,0.05447139996790688,0.0,0.5028993258628457,0.03503184713375796,0.05281854919499077,0.588411773382098
1986-09-15,0.4016772723760517,0.28127056352129515,0.04938824308065537,0.5322830313099549,0.07531944556862917,0.8910543556455324,0.5,0.8446953202292812,0.18041147024733842,0.0,0.060467672811616933,0.0,0.2639615135702654,0.044585987261146494,0.056807508748366,0.6633572495288914
1986-09-20,0.43672401213981893,0.31387533214071467,0.049574906028824264,0.5513170776815868,0.07442301977159763,0.8929882022022868,0.5,0.8571977437909999,0.20116621927369474,0.0,0.06154659409819986,0.0,0.15996781254229406,0.044585987261146494,0.05750388328841947,0.7133635436935623
1986-09-25,0.4500540154990603,0.29883980673544,0.04657237531291328,0.4898748232129716,0.09036086989197571,0.8971967065405259,0.5,0.856145103340156,0.17848091239453884,0.0,0.05668769108527307,0.0,0.12153328696325541,0.05414012738853503,0.052622258805813976,0.6334494746598462
